track_name	amplification	deep_deletion
HEY1	0.03155339805825243	0.0004667662434652726
HIF1A	0.003267363704256908	0.0009335324869305452
HIP1	0.008028379387602688	0.0011202389843166542
H3C2	0.008215085884988798	0.0009335324869305452
HLF	0.01194921583271098	0.0004667662434652726
HMGA1	0.008121732636295743	0.0004667662434652726
HMGA2	0.01689693801344287	0.0004667662434652726
HNRNPA2B1	0.009802091112770724	0.0008401792382374906
HOXA11	0.009428678117998506	0.0007468259895444362
HOXA13	0.009428678117998506	0.0007468259895444362
HOXA9	0.009241971620612398	0.0007468259895444362
HOXC11	0.004480955937266617	0.0005601194921583271
HOXC13	0.004294249439880508	0.0005601194921583271
HOXD11	0.007374906646751307	0.0014936519790888724
HOXD13	0.007374906646751307	0.0014936519790888724
HRAS	0.0	0.007001493651979089
IDH1	0.004294249439880508	0.0030806572068707992
IDH2	0.012135922330097087	0.0007468259895444362
IKBKB	0.029406273338312174	0.00868185212845407
IL6ST	0.00392083644510829	0.008028379387602688
IL7R	0.02725914861837192	0.0007468259895444362
IRF4	0.011669156086631815	0.005694548170276326
IRS4	0.004200896191187453	0.0026138909634055266
JAK1	0.004947722180731889	0.003547423450336072
JAK2	0.0	0.008868558625840179
JAK3	0.010268857356235997	0.0011202389843166542
JUN	0.0	0.002147124719940254
TP63	0.05115758028379388	0.0
TRIM24	0.01073562359970127	0.001773711725168036
TRIM27	0.00849514563106796	0.0008401792382374906
TRRAP	0.018110530246452577	0.0004667662434652726
TSHR	0.003454070201643017	0.002333831217326363
U2AF1	0.004387602688573563	0.002333831217326363
UBR5	0.0	0.0005601194921583271
USP6	0.0020537714712471995	0.005507841672890217
USP8	0.0024271844660194173	0.0037341299477221808
WAS	0.0076549663928304704	0.0047610156833457805
WT1	0.008121732636295743	0.0
WWTR1	0.0289395070948469	0.0011202389843166542
XPO1	0.0075616131441374156	0.0004667662434652726
ZEB1	0.005881254667662435	0.0012135922330097086
ZNF521	0.01176250933532487	0.0022404779686333084
REL	0.00784167289021658	0.0003734129947722181
RET	0.003547423450336072	0.0024271844660194173
RHOA	0.0	0.0061613144137415985
ROS1	0.0	0.007374906646751307
RSPO3	0.0037341299477221808	0.004014189693801344
RUNX1	0.0	0.0
RUNX1T1	0.03248693054518297	0.0005601194921583271
SALL4	0.017830470500373414	0.00028005974607916355
SET	0.0048543689320388345	0.0014002987303958177
SETBP1	0.005414488424197162	0.0048543689320388345
SETDB1	0.040328603435399554	0.00018670649738610905
SF3B1	0.005601194921583271	0.0007468259895444362
SGK1	0.006348020911127707	0.0031740104555638537
SH3GL1	0.004947722180731889	0.0048543689320388345
SIX1	0.0028005974607916355	0.0010268857356235997
SIX2	0.004294249439880508	0.0011202389843166542
SKI	0.005601194921583271	0.008121732636295743
SMO	0.008308439133681853	0.0014002987303958177
SND1	0.009335324869305451	0.0031740104555638537
SOX2	0.057412247946228526	0.0012135922330097086
SRC	0.0	0.0004667662434652726
SRSF2	0.014376400298730396	0.0009335324869305452
SRSF3	0.008121732636295743	0.0006534727408513816
SSX1	0.008215085884988798	0.005134428678117998
SSX2	0.006348020911127707	0.005134428678117998
SSX4	0.008215085884988798	0.005134428678117998
STAT3	0.0048543689320388345	0.0024271844660194173
STAT5B	0.0048543689320388345	0.0022404779686333084
STAT6	0.0074682598954443615	0.0004667662434652726
STIL	0.006441374159820761	0.0015870052277819268
SUZ12	0.006908140403286034	0.0
SYK	0.0033607169529499626	0.0014936519790888724
TAF15	0.0062546676624346525	0.0031740104555638537
TAL1	0.006348020911127707	0.0012135922330097086
TAL2	0.0037341299477221808	0.0011202389843166542
TBL1XR1	0.0578790141896938	0.0015870052277819268
TBX3	0.0036407766990291263	0.0
TCF3	0.004667662434652726	0.0
TCF7L2	0.0024271844660194173	0.0
TCL1A	0.00392083644510829	0.003547423450336072
TEC	0.008868558625840179	0.0010268857356235997
TERT	0.0	0.00289395070948469
TET1	0.0033607169529499626	0.0
TFE3	0.0076549663928304704	0.0047610156833457805
TFEB	0.01736370425690814	0.0006534727408513816
TLX1	0.002147124719940254	0.00289395070948469
TLX3	0.009055265123226288	0.002707244212098581
TNC	0.0038274831964152352	0.0010268857356235997
TNFRSF17	0.009335324869305451	0.0004667662434652726
TP53	0.0014936519790888724	0.0
CDH17	0.03454070201643017	0.0003734129947722181
CDK4	0.0	9.335324869305452e-05
CDK6	0.0	0.0012135922330097086
CDKN1A	0.008401792382374906	0.0
CHD4	0.01568334578043316	0.0012135922330097086
CHST11	0.0028005974607916355	0.0012135922330097086
CIC	0.006348020911127707	0.0
CREB1	0.004294249439880508	0.00289395070948469
CREB3L2	0.010642270351008214	0.0016803584764749813
CREBBP	0.006908140403286034	0.0
CRLF2	0.00681478715459298	0.010268857356235997
CRTC1	0.009708737864077669	0.0011202389843166542
CSF1R	0.0062546676624346525	0.0013069454817027633
CSF3R	0.0075616131441374156	0.0009335324869305452
CTNNA2	0.0038274831964152352	0.0036407766990291263
CTNNB1	0.0020537714712471995	0.003547423450336072
CTNND2	0.0330470500373413	0.0030806572068707992
CUX1	0.014096340552651233	0.0
CXCR4	0.0	0.0028005974607916355
CYSLTR2	0.002520537714712472	0.01839058999253174
DAXX	0.006348020911127707	0.0
DDB2	0.0038274831964152352	0.0015870052277819268
DDIT3	0.01278939507094847	0.0005601194921583271
DDR2	0.0	0.0003734129947722181
DDX5	0.016430171769977596	0.00018670649738610905
DDX6	0.005414488424197162	0.005134428678117998
DEK	0.014749813293502613	0.0016803584764749813
DGCR8	0.01157580283793876	0.002707244212098581
EGFR	0.0	0.0012135922330097086
ELF4	0.0048543689320388345	0.0016803584764749813
ELK4	0.02249813293502614	0.0007468259895444362
EPAS1	0.005321135175504107	0.0009335324869305452
ERBB2	0.0	0.0014936519790888724
ERBB3	0.0	0.0003734129947722181
ERBB4	0.005601194921583271	0.009708737864077669
ERG	0.005414488424197162	0.007374906646751307
ESR1	0.007001493651979089	0.0061613144137415985
ETV1	0.0	0.002333831217326363
ETV4	0.004947722180731889	0.0024271844660194173
ETV5	0.050970873786407765	0.0020537714712471995
EWSR1	0.00597460791635549	0.002520537714712472
EZH2	0.0	0.0
FCGR2B	0.03286034353995519	0.0004667662434652726
FCRL4	0.027725914861837193	0.0010268857356235997
FES	0.010548917102315161	0.0007468259895444362
FEV	0.0026138909634055266	0.003547423450336072
FGFR1	0.0	0.011015683345780434
FGFR2	0.0	0.00289395070948469
FGFR3	0.011202389843166542	0.0036407766990291263
FGFR4	0.0	0.0031740104555638537
KAT6A	0.03183345780433159	0.00868185212845407
KAT7	0.01157580283793876	0.0006534727408513816
KCNJ5	0.005881254667662435	0.008028379387602688
KDM5A	0.0	0.0020537714712471995
KDM6A	0.006441374159820761	0.0
KDR	0.0	0.0005601194921583271
KIT	0.0	0.0011202389843166542
KLF4	0.0030806572068707992	0.0
KMT2A	0.006534727408513816	0.0
KMT2D	0.0030806572068707992	0.0
KNSTRN	0.0006534727408513816	0.00681478715459298
KRAS	0.0	0.0009335324869305452
LCK	0.005321135175504107	0.0014936519790888724
LEF1	0.0024271844660194173	0.0007468259895444362
LMO1	0.0014936519790888724	0.0028005974607916355
LMO2	0.008401792382374906	0.0010268857356235997
LPP	0.05190440627333831	0.0048543689320388345
LYL1	0.01465646004480956	0.0015870052277819268
MACC1	0.012322628827483197	0.0015870052277819268
MAF	0.0022404779686333084	0.0074682598954443615
MAFB	0.009988797610156834	0.0006534727408513816
MALAT1	0.009895444361463779	0.0014002987303958177
MALT1	0.0031740104555638537	0.009522031366691561
MAML2	0.009615384615384616	0.004200896191187453
MAP2K1	0.0024271844660194173	0.0003734129947722181
MAP2K2	0.004667662434652726	0.005227781926811053
MAP2K4	0.0028005974607916355	0.0
MAP3K1	0.002333831217326363	0.0
MAP3K13	0.05265123226288275	0.0020537714712471995
MAPK1	0.0	0.001773711725168036
MDM2	0.0	0.00018670649738610905
MDM4	0.0	0.00028005974607916355
MECOM	0.06562733383121733	0.0014936519790888724
MET	0.0	0.0015870052277819268
MITF	0.0	0.0
MLLT10	0.006908140403286034	0.002520537714712472
MN1	0.004014189693801344	0.002333831217326363
MPL	0.009615384615384616	0.0006534727408513816
MRTFA	0.004294249439880508	0.002333831217326363
MSI2	0.013536221060492905	0.001773711725168036
MTCP1	0.01633681852128454	0.004387602688573563
MTOR	0.005041075429424944	0.004387602688573563
MUC16	0.009895444361463779	0.002707244212098581
MUC4	0.04975728155339806	0.003267363704256908
MYB	0.007188200149365198	0.002987303958177745
MYC	0.0	0.0004667662434652726
MYCL	0.0	0.0008401792382374906
MYCN	0.0	0.0012135922330097086
MYD88	0.002707244212098581	0.002333831217326363
MYOD1	0.0031740104555638537	0.0003734129947722181
SIRPA	0.005694548170276326	0.0012135922330097086
SLC34A2	0.002987303958177745	0.0020537714712471995
SMAD2	0.004480955937266617	0.0
SMAD3	0.002707244212098581	0.0
SMAD4	0.0014002987303958177	0.0
SMARCA4	0.015403286034353996	0.0
SMARCB1	0.005881254667662435	0.0
SMARCD1	0.0038274831964152352	0.0008401792382374906
SMARCE1	0.013816280806572068	0.0022404779686333084
SMC1A	0.005881254667662435	0.004480955937266617
SOCS1	0.010175504107542942	0.0
SOX21	0.008401792382374906	0.0031740104555638537
SPEN	0.005321135175504107	0.0
SPOP	0.011669156086631815	0.0
STAG1	0.01568334578043316	0.0014936519790888724
STAG2	0.005694548170276326	0.0
STK11	0.0048543689320388345	0.0
SUFU	0.0022404779686333084	0.0
TENT5C	0.006628080657206871	0.005694548170276326
TET2	0.0018670649738610904	0.0
TGFBR2	0.003454070201643017	0.0
TMEM127	0.004294249439880508	0.0
TNFAIP3	0.006067961165048544	0.0
TNFRSF14	0.005601194921583271	0.0
TPM3	0.03342046303211352	0.00028005974607916355
TRAF7	0.007935026138909633	0.001773711725168036
TRIM33	0.0037341299477221808	0.005881254667662435
TSC1	0.004574309185959672	0.0
TSC2	0.00784167289021658	0.0
USP44	0.004200896191187453	0.0005601194921583271
VHL	0.00849514563106796	0.0
WIF1	0.013536221060492905	0.0003734129947722181
WNK2	0.0036407766990291263	0.002333831217326363
WRN	0.004107542942494399	0.023431665421956686
XPA	0.0026138909634055266	0.0020537714712471995
XPC	0.006441374159820761	0.0022404779686333084
YWHAE	0.005507841672890217	0.00784167289021658
ZBTB16	0.002707244212098581	0.008588498879761016
ZFHX3	0.0028005974607916355	0.0
ZMYM3	0.004014189693801344	0.002707244212098581
ZNF331	0.007188200149365198	0.0026138909634055266
ZNRF3	0.005881254667662435	0.005041075429424944
ZRSR2	0.005041075429424944	0.0
ABI1	0.004947722180731889	0.0012135922330097086
ACVR2A	0.0020537714712471995	0.0048543689320388345
AMER1	0.005507841672890217	0.0
APC	0.00289395070948469	0.0
ARHGAP26	0.007001493651979089	0.002520537714712472
ARHGEF10	0.004480955937266617	0.035474234503360715
ARHGEF10L	0.003547423450336072	0.004574309185959672
ARHGEF12	0.004014189693801344	0.006441374159820761
ARID1A	0.001960418222554145	0.0
ARID1B	0.002707244212098581	0.0
ARID2	0.006908140403286034	0.003547423450336072
ASXL1	0.020817774458551156	0.0
ASXL2	0.004667662434652726	0.0
ATM	0.004294249439880508	0.0
ATP2B3	0.016616878267363706	0.0026138909634055266
ATR	0.019417475728155338	0.0
ATRX	0.0031740104555638537	0.0
AXIN1	0.00784167289021658	0.0
AXIN2	0.015216579536967886	0.0
B2M	0.0011202389843166542	0.0
BAP1	0.002333831217326363	0.0
BARD1	0.002707244212098581	0.0
BAX	0.0037341299477221808	0.0020537714712471995
BAZ1A	0.010362210604929051	0.0013069454817027633
BCL10	0.004387602688573563	0.0
BCOR	0.004014189693801344	0.0
BLM	0.011669156086631815	0.0
BRCA1	0.005134428678117998	0.0
BRCA2	0.006908140403286034	0.0
BRIP1	0.018483943241224796	0.0
BTG1	0.004574309185959672	0.0
BUB1B	0.0013069454817027633	0.007094846900672144
CAMTA1	0.006628080657206871	0.00868185212845407
CARS1	0.0011202389843166542	0.0047610156833457805
CASP3	0.002333831217326363	0.01652352501867065
CASP8	0.005601194921583271	0.0
CASP9	0.004667662434652726	0.00392083644510829
CBFA2T3	0.003547423450336072	0.011202389843166542
CBFB	0.003267363704256908	0.0
CBLB	0.010922330097087379	0.0013069454817027633
CCDC6	0.00681478715459298	0.0031740104555638537
CCNB1IP1	0.008308439133681853	0.0016803584764749813
CCNC	0.0033607169529499626	0.009148618371919343
CD274	0.0	0.008215085884988798
CDC73	0.018110530246452577	0.0
CDH1	0.0030806572068707992	0.0
CDH10	0.02333831217326363	0.0016803584764749813
CDH11	0.0020537714712471995	0.004200896191187453
CDK12	0.025952203136669155	0.0
CDKN1B	0.008215085884988798	0.0
FBXW7	0.004200896191187453	0.0
FEN1	0.005134428678117998	0.0007468259895444362
FH	0.024645257654966394	0.0
FHIT	0.0038274831964152352	0.017457057505601194
FLCN	0.005041075429424944	0.0
FUS	0.008308439133681853	0.0004667662434652726
GPC5	0.009428678117998506	0.0062546676624346525
GRIN2A	0.010362210604929051	0.0
HNF1A	0.004480955937266617	0.0
ID3	0.0030806572068707992	0.0
IGF2BP2	0.052091112770724424	0.002147124719940254
IKZF1	0.008775205377147125	0.0
KAT6B	0.010548917102315161	0.002520537714712472
KDM5C	0.00597460791635549	0.0
KEAP1	0.014002987303958178	0.0
KLF6	0.012322628827483197	0.0030806572068707992
KMT2C	0.01157580283793876	0.0
KNL1	0.0013069454817027633	0.007001493651979089
LARP4B	0.012135922330097087	0.005601194921583271
LATS1	0.003267363704256908	0.0
LATS2	0.00578790141896938	0.0
LEPROTL1	0.003267363704256908	0.023618371919342792
LRIG3	0.010642270351008214	0.0006534727408513816
LRP1B	0.004574309185959672	0.04154219566840926
LZTR1	0.01157580283793876	0.0
MAX	0.002333831217326363	0.0
MED12	0.00392083644510829	0.0
MEN1	0.004294249439880508	0.0
MGMT	0.0036407766990291263	0.006067961165048544
MLF1	0.03146004480955937	0.0007468259895444362
MLH1	0.0026138909634055266	0.0
MSH2	0.006628080657206871	0.0
MSH6	0.005041075429424944	0.0
MUTYH	0.006721433905899925	0.0
MYH9	0.004667662434652726	0.002707244212098581
N4BP2	0.002987303958177745	0.0014936519790888724
NAB2	0.007281553398058253	0.00028005974607916355
NBN	0.0320201643017177	0.0
NCOA4	0.004200896191187453	0.004574309185959672
NCOR1	0.005134428678117998	0.0
NCOR2	0.00597460791635549	0.0024271844660194173
NDRG1	0.05881254667662435	0.0012135922330097086
NF1	0.007935026138909633	0.0
NF2	0.0062546676624346525	0.0
NFKBIE	0.017737117251680357	0.0004667662434652726
NRG1	0.010175504107542942	0.02501867064973861
NTHL1	0.007748319641523525	0.0
PALB2	0.00597460791635549	0.0
PATZ1	0.005041075429424944	0.0007468259895444362
PBRM1	0.002707244212098581	0.0
CDKN2A	0.0030806572068707992	0.0
CDKN2C	0.005134428678117998	0.0
CDX2	0.0076549663928304704	0.002987303958177745
CEBPA	0.020351008215085883	0.0
CHD2	0.01241598207617625	0.0009335324869305452
CHEK2	0.004574309185959672	0.0
CIITA	0.010175504107542942	0.0
CLTC	0.017643764002987304	0.0012135922330097086
CLTCL1	0.01157580283793876	0.002707244212098581
CNBP	0.011482449589245707	0.0006534727408513816
CNOT3	0.007188200149365198	0.0026138909634055266
CNTNAP2	0.01465646004480956	0.008401792382374906
CPEB3	0.0016803584764749813	0.004014189693801344
CREB3L1	0.0062546676624346525	0.0015870052277819268
CSMD3	0.05302464525765497	0.0026138909634055266
CTCF	0.0030806572068707992	0.0
CUL3	0.0024271844660194173	0.00578790141896938
CYLD	0.0033607169529499626	0.0
DDX10	0.004107542942494399	0.007374906646751307
DDX3X	0.003454070201643017	0.0
DICER1	0.004107542942494399	0.0
DNM2	0.015589992531740104	0.0018670649738610904
DNMT3A	0.004574309185959672	0.0
DROSHA	0.024458551157580284	0.0006534727408513816
EBF1	0.0061613144137415985	0.00289395070948469
EED	0.011015683345780434	0.0
EIF3E	0.04555638536221061	0.0009335324869305452
ELF3	0.020817774458551156	0.0
ELL	0.009708737864077669	0.0012135922330097086
EP300	0.0036407766990291263	0.0
EPS15	0.005601194921583271	0.0014002987303958177
ERCC2	0.0075616131441374156	0.0
ERCC3	0.002333831217326363	0.0
ERCC4	0.008028379387602688	0.0
ERCC5	0.008868558625840179	0.002147124719940254
ETNK1	0.015870052277819267	0.0014002987303958177
ETV6	0.012322628827483197	0.0047610156833457805
EXT1	0.05638536221060493	0.001960418222554145
EXT2	0.005881254667662435	0.001773711725168036
FANCA	0.0036407766990291263	0.0
FANCC	0.0036407766990291263	0.0
FANCD2	0.00849514563106796	0.0
FANCE	0.00784167289021658	0.0006534727408513816
FANCF	0.0036407766990291263	0.0008401792382374906
FANCG	0.010175504107542942	0.0007468259895444362
FAS	0.0013069454817027633	0.0
FAT1	0.0028005974607916355	0.0
FAT4	0.0018670649738610904	0.0033607169529499626
FBLN2	0.008121732636295743	0.002520537714712472
FBXO11	0.005227781926811053	0.0
PER1	0.002147124719940254	0.006067961165048544
PHF6	0.007094846900672144	0.0
PHOX2B	0.002520537714712472	0.0
PIK3R1	0.0009335324869305452	0.0
PML	0.004947722180731889	0.0012135922330097086
PMS2	0.012042569081404032	0.0
POLD1	0.004014189693801344	0.0015870052277819268
POLE	0.004667662434652726	0.003454070201643017
POLG	0.010362210604929051	0.0006534727408513816
POT1	0.006721433905899925	0.0
PPARG	0.009708737864077669	0.002333831217326363
PPP2R1A	0.005227781926811053	0.0
PPP6C	0.004947722180731889	0.0
PRDM1	0.006721433905899925	0.0
PRDM2	0.005414488424197162	0.004574309185959672
PRF1	0.004200896191187453	0.0018670649738610904
PTCH1	0.0033607169529499626	0.0024271844660194173
PTEN	0.001773711725168036	0.0
PTPN13	0.003267363704256908	0.005227781926811053
PTPN6	0.015309932785660941	0.0014002987303958177
PTPRB	0.021844660194174758	0.0003734129947722181
PTPRC	0.018110530246452577	0.0007468259895444362
PTPRD	0.013909634055265123	0.0
PTPRK	0.005227781926811053	0.005227781926811053
PTPRT	0.015776699029126214	0.0
RAD17	0.0010268857356235997	0.007188200149365198
RAD51B	0.005601194921583271	0.0
RANBP2	0.0031740104555638537	0.0006534727408513816
RB1	0.002707244212098581	0.0
RBM10	0.008775205377147125	0.0
RFWD3	0.0020537714712471995	0.0062546676624346525
RHOH	0.00289395070948469	0.0018670649738610904
RMI2	0.010175504107542942	0.00028005974607916355
RNF43	0.013722927557879015	0.0
ROBO2	0.004947722180731889	0.00849514563106796
RPL10	0.016430171769977596	0.00289395070948469
RPL22	0.005227781926811053	0.006441374159820761
RPL5	0.0037341299477221808	0.0015870052277819268
RSPO2	0.045929798356982826	0.0010268857356235997
SBDS	0.008121732636295743	0.00018670649738610905
SDHA	0.04060866318147872	0.0
SDHAF2	0.0047610156833457805	0.0
SDHB	0.0030806572068707992	0.0
SDHC	0.0340739357729649	0.0
SDHD	0.002707244212098581	0.0
SETD1B	0.004667662434652726	0.0014002987303958177
SETD2	0.0012135922330097086	0.0
SFPQ	0.005041075429424944	0.0008401792382374906
SFRP4	0.005601194921583271	0.0007468259895444362
SH2B3	0.004014189693801344	0.0
F10	0.01362957430918596	0.0031740104555638537
POLDIP3	0.004200896191187453	0.004667662434652726
MFSD6	0.0076549663928304704	0.0008401792382374906
FBXO48	0.0036407766990291263	0.0004667662434652726
NFIC	0.005321135175504107	0.00578790141896938
LCMT2	0.0008401792382374906	0.00597460791635549
MYO1C	0.004574309185959672	0.006348020911127707
ZNF174	0.0062546676624346525	0.002333831217326363
LEO1	0.002147124719940254	0.0036407766990291263
DMC1	0.0047610156833457805	0.001773711725168036
ARHGAP35	0.003267363704256908	0.002520537714712472
APOBEC3F	0.004014189693801344	0.0014936519790888724
PATJ	0.007188200149365198	0.002333831217326363
UTP14C	0.0030806572068707992	0.01241598207617625
CTDSPL	0.0030806572068707992	0.0028005974607916355
UPB1	0.005507841672890217	0.0010268857356235997
CAMK1D	0.01157580283793876	0.0028005974607916355
UBP1	0.004200896191187453	0.0028005974607916355
TOGARAM1	0.0038274831964152352	0.002520537714712472
PRDM10	0.006628080657206871	0.0076549663928304704
ANK3	0.00868185212845407	0.002707244212098581
RAB35	0.0047610156833457805	0.0008401792382374906
ARMC7	0.015870052277819267	0.0005601194921583271
DOLK	0.004667662434652726	0.0014002987303958177
OPTN	0.010455563853622106	0.0014002987303958177
HIRA	0.01157580283793876	0.002707244212098581
TRIM26	0.008775205377147125	0.0006534727408513816
MCM5	0.004387602688573563	0.0011202389843166542
FOXD2	0.006067961165048544	0.0011202389843166542
USP10	0.0028005974607916355	0.009055265123226288
UNC13B	0.012042569081404032	0.0009335324869305452
ETV3	0.02809932785660941	0.0011202389843166542
SLC26A5	0.012042569081404032	0.0007468259895444362
HNRNPUL1	0.007188200149365198	0.0013069454817027633
SLF1	0.001773711725168036	0.0062546676624346525
ARFGAP2	0.004014189693801344	0.0014936519790888724
HSD17B14	0.003267363704256908	0.0018670649738610904
SUSD2	0.005321135175504107	0.0009335324869305452
ZNF670	0.02669902912621359	0.002147124719940254
ADAM22	0.01260268857356236	0.0008401792382374906
HNRNPM	0.007748319641523525	0.001960418222554145
METTL7A	0.005414488424197162	0.0009335324869305452
EPC2	0.001960418222554145	0.0037341299477221808
ZNF718	0.006721433905899925	0.005601194921583271
RMI1	0.002520537714712472	0.0011202389843166542
CPXM2	0.004574309185959672	0.0028005974607916355
KDM3B	0.00597460791635549	0.0011202389843166542
PTCD2	0.0013069454817027633	0.006628080657206871
ZNF430	0.009148618371919343	0.0014936519790888724
NCOA5	0.01446975354742345	0.0003734129947722181
WASHC2C	0.0037341299477221808	0.0037341299477221808
LRP5	0.023244958924570576	0.0015870052277819268
SFXN1	0.008588498879761016	0.0030806572068707992
COCH	0.009241971620612398	0.0013069454817027633
TRIM55	0.02520537714712472	0.0004667662434652726
FAM234B	0.008868558625840179	0.0047610156833457805
TMEM192	0.0026138909634055266	0.00681478715459298
ANKRD50	0.001773711725168036	0.0028005974607916355
INTS6L	0.007374906646751307	0.0016803584764749813
ZNF774	0.012322628827483197	0.0008401792382374906
KDM2B	0.0048543689320388345	0.0013069454817027633
LXN	0.03155339805825243	0.0005601194921583271
ZNF28	0.006067961165048544	0.001960418222554145
SFXN2	0.0016803584764749813	0.003267363704256908
