# LSV-Names	Median-Attributions	Corrected P-values (FDR <= 1%)
ENSG00000105650	-2.909670564295593e-07	2.7513685331418843e-112
ENSG00000108924	3.998788888315891e-05	4.359742277699895e-112
ENSG00000111962	4.669359115725415e-05	5.057344393377179e-112
ENSG00000088826	0.00019140158153017585	6.140184714760147e-112
ENSG00000165152	-3.119300485376369e-05	6.397597388611979e-112
ENSG00000056586	-3.336144819117032e-05	6.62312735550612e-112
ENSG00000136205	0.00019218107101767572	7.116450406904319e-112
ENSG00000198933	0.00034675202258276284	1.0576353161524944e-111
ENSG00000101577	3.4164407748668705e-05	1.2176847308729137e-111
ENSG00000055732	0.00023777051300784803	1.49815049202288e-111
ENSG00000160551	0.00014567065526572932	1.6416168316337484e-111
ENSG00000102781	0.00017883540258937041	4.746020902366258e-111
ENSG00000112679	0.0004075435600933111	1.1051798632221287e-110
ENSG00000147854	0.000487368806841011	1.3253415297209863e-110
ENSG00000156968	0.00033580400206556147	1.778470045893541e-110
ENSG00000172175	-4.3306330301187567e-05	2.042659743895941e-110
ENSG00000185477	-0.00010615860420855595	2.3945694958893607e-110
ENSG00000131381	0.0001454688176622675	3.5700727268684644e-110
ENSG00000173267	0.00023708494146348476	4.2442541513319145e-110
ENSG00000066056	8.903114799452589e-06	5.1357563139813923e-110
ENSG00000230873	-0.00021266530291646197	6.37490816474204e-110
ENSG00000166313	8.982844800810256e-05	1.1295424964246236e-109
ENSG00000152465	-0.00028765059350173135	1.1585665047403644e-109
ENSG00000133104	0.00023063993281448954	1.28712357987684e-109
ENSG00000131067	0.0002727543161493199	1.4113064364509567e-109
ENSG00000162104	-7.78399224609295e-05	1.7036877192278839e-109
ENSG00000196367	-7.941004757130692e-05	2.0318152135562703e-109
ENSG00000105697	0.0001581208815084231	2.495141408417214e-109
ENSG00000109911	-0.0002934892858981932	3.631961085041588e-109
ENSG00000123444	-0.0002768162024978611	4.0503838087301287e-109
ENSG00000204301	-8.895105386403542e-05	4.559011194121993e-109
ENSG00000154065	0.00025172793369317067	4.719748904207741e-109
ENSG00000136147	0.0006772949964786725	5.742269226201922e-109
ENSG00000197892	-2.4932849021312108e-05	5.914274829467124e-109
ENSG00000141756	0.0003616091474600926	6.211616054903527e-109
ENSG00000130340	0.0002471445126256769	7.294659348152197e-109
ENSG00000124191	3.509761597221155e-06	7.337341930365795e-109
ENSG00000240694	0.00014778151027062912	9.266978583081213e-109
ENSG00000184515	0.0001435572610145135	1.0182402299161698e-108
ENSG00000163939	-0.0001845108562186868	1.0267234838654075e-108
ENSG00000213203	-0.00010049187943039812	1.0453207560967209e-108
ENSG00000164253	0.00048683986499222344	1.2749406613388319e-108
ENSG00000167100	-0.00027557530719094647	1.7265880025626877e-108
ENSG00000104643	-1.6938448519258148e-05	1.7613951302250704e-108
ENSG00000118454	0.00015456114586263921	1.770906513193039e-108
ENSG00000165029	0.00019056735929391712	2.606516432965517e-108
ENSG00000095397	0.000407507805077596	2.794771760589803e-108
ENSG00000130558	0.00022762380356678414	3.845818691496302e-108
ENSG00000160801	4.9156358842398424e-05	4.142617239874804e-108
ENSG00000066697	0.00036561385833824904	4.476512472141877e-108
ENSG00000072840	0.00039220178515133366	4.579637805377002e-108
ENSG00000100852	0.00025011327715683144	4.8646202814352205e-108
ENSG00000118873	0.0002390966295447724	5.369456414927958e-108
ENSG00000154856	1.8098490863513266e-05	6.510215456767215e-108
ENSG00000183578	0.0002896171431770155	1.1235071577956474e-107
ENSG00000205116	-0.0002843999692813642	1.640643640032082e-107
ENSG00000122778	0.00033079504655461015	1.9246690261682684e-107
ENSG00000121289	0.0004798029554882602	2.813689990285201e-107
ENSG00000166068	0.00020341063545442148	2.9629968413903797e-107
ENSG00000152104	0.0004544384884763267	2.9785379570991226e-107
ENSG00000269190	0.00028741646953141643	3.507521344968346e-107
ENSG00000060982	0.00048275648485727167	3.517864805392206e-107
ENSG00000168172	0.0004925876648175522	4.546459534789548e-107
ENSG00000183530	-0.0002377582053008011	4.553598670359636e-107
ENSG00000072736	-0.0003289694710478598	5.4393139189007255e-107
ENSG00000011021	0.0005293129873945327	6.184229114844861e-107
ENSG00000120733	-0.00020120842117379167	7.087284274818553e-107
ENSG00000148225	-0.0002000392949955152	7.448799224295999e-107
ENSG00000160695	8.881591989100452e-05	7.495026891592736e-107
ENSG00000058673	-0.00015716543027498032	9.395622576939973e-107
ENSG00000133256	9.12162424406174e-05	1.1282282202880972e-106
ENSG00000145819	5.2050936964766514e-05	1.1537246727478206e-106
ENSG00000141504	0.00038149249983093406	1.1879231845072014e-106
ENSG00000269404	-0.00020083105297479933	1.2786878319796354e-106
ENSG00000124406	-2.73293885232744e-05	1.4575752936319056e-106
ENSG00000169375	-0.0003863920762420319	2.152997595381779e-106
ENSG00000275066	-0.000260900422265399	2.265188647895656e-106
ENSG00000135913	-0.0001693412543281547	2.585910823120828e-106
ENSG00000100296	0.00031014517798979473	2.6739627859300264e-106
ENSG00000145623	0.00014755434509245894	3.431871461699959e-106
ENSG00000163803	7.124438843162845e-05	3.8993806719964783e-106
ENSG00000144366	0.0002123720731443819	3.9525579439505646e-106
ENSG00000196368	0.00010740744118213391	4.928084513302864e-106
ENSG00000114127	-8.764116826936693e-05	5.210689342897054e-106
ENSG00000107331	-0.00019939077437482373	5.548860443665195e-106
ENSG00000173040	0.00048175104635391066	5.90086164839735e-106
ENSG00000154783	-8.845871319523187e-07	5.908575891143982e-106
ENSG00000183049	-0.00020635412433613607	6.115292410731568e-106
ENSG00000198873	-2.389975078638667e-05	7.012577412490289e-106
ENSG00000124126	-2.2164268994135804e-05	8.3045616789203745e-106
ENSG00000162402	0.0002844409937425335	1.1436950594008138e-105
ENSG00000184743	0.00033083619228498615	1.2049190693598593e-105
ENSG00000115361	0.0001849028406592854	1.236981917927881e-105
ENSG00000136861	-0.0001019015169222812	1.7511413187326935e-105
ENSG00000128298	0.0001609633376497031	1.7974497906003333e-105
ENSG00000107560	0.00032953135105304247	1.8566836067108755e-105
ENSG00000164970	0.0002499271171128408	2.5575513778025404e-105
ENSG00000162885	-0.00016186980757362264	2.655961276421509e-105
ENSG00000105137	0.00025267033486154846	3.711381358474263e-105
ENSG00000129993	-0.00033577553926774696	3.886588118147677e-105
ENSG00000155561	0.00016717934842740186	4.277768541151995e-105
ENSG00000099999	0.0003731712033803402	4.284815871464283e-105
ENSG00000054983	0.0003758500801304369	4.3215906936987415e-105
ENSG00000102038	0.0003591307393235262	4.357184887457011e-105
ENSG00000106780	-0.0002110431251018719	4.4493251818185256e-105
ENSG00000172037	0.00022229257965975018	6.4042566709921684e-105
ENSG00000186532	1.5910069357009866e-05	6.671378884942333e-105
ENSG00000108055	-0.00035262158963991	7.502559881671324e-105
ENSG00000184014	0.00010750993853316881	9.272593539489114e-105
ENSG00000161939	7.54706737287019e-05	1.0335394843658854e-104
ENSG00000185532	3.5084597765838223e-06	1.0952116404192023e-104
ENSG00000066735	-8.082531954650689e-05	1.2624628222148227e-104
ENSG00000126759	0.00011970193729088213	1.3336199307852359e-104
ENSG00000055147	0.0001352886974867448	1.3879505807824056e-104
ENSG00000087253	0.00022842408260142277	1.5578933125777248e-104
ENSG00000138434	0.0002680533380741375	1.5784113428368125e-104
ENSG00000141391	0.00044545273097028326	2.377721875545678e-104
ENSG00000137474	0.0002612743927066488	2.7666813043649612e-104
ENSG00000183309	-9.631741102789967e-05	2.9925210471376795e-104
ENSG00000146373	0.00042655216483786934	3.7017888434020774e-104
ENSG00000168806	-0.00020899143121279627	5.263861277460964e-104
ENSG00000057019	0.00023509084346331013	7.113991462070546e-104
ENSG00000134250	0.0002463922314789647	8.25159716214856e-104
ENSG00000145246	0.0003978382987381775	9.626289422631129e-104
ENSG00000172869	-7.107765497304157e-05	1.0493889651289931e-103
ENSG00000175216	3.683686360629416e-06	1.1404970586859702e-103
ENSG00000121210	-0.0001674576911697023	2.357031523114471e-103
ENSG00000001629	0.0001396625484217025	2.517190571348418e-103
ENSG00000125686	-0.00019940782220979626	2.8634717440345614e-103
ENSG00000109576	0.0004281251655197131	3.2011134485184043e-103
ENSG00000015153	0.0002172164555509257	6.192870571611366e-103
ENSG00000182568	0.0003404087450407047	6.664667152159217e-103
ENSG00000129197	0.0006354501249816475	6.986954638548118e-103
ENSG00000117525	0.0002915993314724541	8.180165914882713e-103
ENSG00000104728	0.00038500375549854954	8.57353769982068e-103
ENSG00000076067	0.0003875186335505467	9.255161053039316e-103
ENSG00000241644	4.7808737297850886e-05	1.0495410564245553e-102
ENSG00000244486	0.00037523445359952063	1.2857607171596415e-102
ENSG00000154229	0.0002286200801983711	1.4390416232521212e-102
ENSG00000145348	-0.00012948940457235204	1.4702962770204701e-102
ENSG00000197779	-0.00011657334817289966	1.5484987228857706e-102
ENSG00000070778	1.635502619963276e-05	2.208795857773533e-102
ENSG00000182963	-1.1786254432455585e-05	2.5421116237438056e-102
ENSG00000134508	-0.00010914736850945322	3.1708929981618404e-102
ENSG00000148737	0.0004629678306353623	3.7805598720325275e-102
ENSG00000179981	-0.00014339761911470798	4.516997451073586e-102
ENSG00000168538	-0.00017509420719952952	4.5233152807713206e-102
ENSG00000137601	-0.0002517056752156176	4.553858117355007e-102
ENSG00000163125	-0.00025365811607324507	4.974038481636886e-102
ENSG00000101391	0.0002958777916756687	5.2663092280335915e-102
ENSG00000163964	0.00034230263410335994	5.425791050079323e-102
ENSG00000162733	0.00016133950312126943	7.131330099828483e-102
ENSG00000256087	0.00021739192617366542	8.702072580511397e-102
ENSG00000076321	-0.00011156703002719263	1.0157071268387889e-101
ENSG00000132205	0.00034155572966930355	1.027133971809299e-101
ENSG00000137449	-6.268744142519895e-06	1.713754200438201e-101
ENSG00000102805	0.00029007121509834694	1.9658102273308953e-101
ENSG00000146122	6.486890294386016e-05	2.4148060555416502e-101
ENSG00000081189	0.00013994646636605862	2.930255818840529e-101
ENSG00000145868	-4.0295954908344644e-05	3.3308260647376894e-101
ENSG00000153162	-0.00018603921195621306	3.615266720066502e-101
ENSG00000185989	0.00012539038803524084	5.393809107518641e-101
ENSG00000121207	0.0001862214655745569	5.550974538814172e-101
ENSG00000121410	0.0002032162770056756	5.6620567974606833e-101
ENSG00000136643	0.0001546409463201695	6.262434101092319e-101
ENSG00000077044	-0.00023164991655368712	1.1799949003344575e-100
ENSG00000244405	-8.564565932303539e-05	1.3575088756553118e-100
ENSG00000112624	-0.00029838458713086135	1.4378348035530385e-100
ENSG00000176678	0.00018862457676391763	1.4405184164834678e-100
ENSG00000152818	-0.0001314781811376431	1.7907047492085985e-100
ENSG00000174839	0.00014480677307980523	2.0700807662273133e-100
ENSG00000197321	-5.493158200133522e-05	2.0873600257920205e-100
ENSG00000138185	0.00023077147645984275	2.5965716056767595e-100
ENSG00000137145	-0.00015501094701498365	2.6125765737196295e-100
ENSG00000112394	-0.0003557451022984039	2.774836257902133e-100
ENSG00000196865	0.00019985802438013013	2.974579930853132e-100
ENSG00000133246	0.00028552757757252994	3.0057218954773763e-100
ENSG00000170632	0.0003616789989512112	3.008846854423109e-100
ENSG00000162929	-0.0002371923764770358	3.599208949371504e-100
ENSG00000085662	0.00026449046401114985	4.378348981481954e-100
ENSG00000116747	0.00032853185109987527	4.775673759469093e-100
ENSG00000137486	5.5418372016249854e-05	5.510975141651239e-100
ENSG00000186364	0.0002752048369568963	6.059008235971598e-100
ENSG00000166582	0.00030761227978133983	6.450819807143859e-100
ENSG00000116212	0.0002826563954727693	8.005909364926481e-100
ENSG00000163428	0.00013897837508306112	8.177677833972229e-100
ENSG00000073417	0.00021461616119844502	8.320389585831537e-100
ENSG00000132256	0.0001404650859034304	8.440877744041608e-100
ENSG00000142149	-9.437645890297621e-05	8.670437968550567e-100
ENSG00000136040	-0.00011414344319963877	1.1312911786866945e-99
ENSG00000074964	-0.00027871073942314944	1.1575642951745036e-99
ENSG00000053254	-0.0006605171366456278	1.3045339669507853e-99
ENSG00000198205	-0.0004936061890210881	1.7028107884674473e-99
ENSG00000146858	5.8228791361508616e-05	1.7340057837567352e-99
ENSG00000161847	-0.00034493584476602107	1.8005996955792746e-99
ENSG00000104205	-0.00035343204517219654	2.060639426664481e-99
ENSG00000009830	0.00037854166326859443	2.2002128905514498e-99
ENSG00000130544	-0.00016057639838558258	2.2678643618021196e-99
ENSG00000177707	5.9787390138472e-05	2.541333976535772e-99
ENSG00000165996	0.00034435529011360585	2.850546555028222e-99
ENSG00000174953	7.130840704366169e-05	2.866096888808759e-99
ENSG00000147650	1.566642019663079e-05	4.365266295617697e-99
ENSG00000135678	0.00020946249577711827	5.3199293530251124e-99
ENSG00000145349	0.0003812251241378993	7.025927104935627e-99
ENSG00000089177	0.00015832668225519185	7.813939738816119e-99
ENSG00000149150	0.00018612054254740212	1.0344638672260822e-98
ENSG00000168497	-7.860857055073662e-05	1.1784257449530121e-98
ENSG00000165219	-0.0001156330450792573	1.4410103251722208e-98
ENSG00000183137	0.00020536179695980394	1.7921913896810272e-98
ENSG00000187134	0.00028900628744239385	2.1560457072949128e-98
ENSG00000123104	0.00027891737797945866	2.475387330033558e-98
ENSG00000197343	0.00044421933082836344	4.22903712379466e-98
ENSG00000277758	-0.00011404871815613806	4.826709441512967e-98
ENSG00000171109	0.00022091036728117032	5.5390432584033154e-98
ENSG00000128602	0.0001886275539626425	7.221514154400093e-98
ENSG00000148288	0.0003624148301038364	8.011636818258823e-98
ENSG00000129657	-0.0003807146630814606	8.296379608623041e-98
ENSG00000113360	-0.00022913988737545537	8.455299781119686e-98
ENSG00000181826	-0.00016421589405608012	9.544494069738851e-98
ENSG00000125124	0.00039428939246884175	9.729260673893023e-98
ENSG00000117713	-0.0002822926855212668	9.757337143359263e-98
ENSG00000167182	-0.0005582278036956561	1.236108394530985e-97
ENSG00000095370	-0.00014790408106672752	1.4485639687407935e-97
ENSG00000130699	-0.00022114445696931807	1.7163092381261088e-97
ENSG00000083799	-4.962304000066753e-07	1.837091912840022e-97
ENSG00000183023	-8.306380592451579e-05	2.135048977828333e-97
ENSG00000141447	-1.455305157397899e-05	2.2307723087813482e-97
ENSG00000111877	-0.00031305321917158473	2.2471584938870676e-97
ENSG00000169554	0.0001243175358371049	2.3126807518509276e-97
ENSG00000170949	0.0004722470449386456	2.3146030519139882e-97
ENSG00000134853	0.00030471312313696614	3.169123899871103e-97
ENSG00000074755	5.360571620685193e-06	3.6052791110972763e-97
ENSG00000085276	-2.1971259574638625e-06	3.9777718999415087e-97
