track_name	passenger	driver
C6ORF118	0.01802665643877649	0.0
FAM13C	0.014670629974110653	0.0
LIMCH1	0.01706779173458625	0.0
NUP210L	0.02790296289193595	0.0
CFAP46	0.02493048230894621	0.0
DPP10	0.029341259948221305	0.0
FNIP1	0.014382970562853582	0.0
SLC12A2	0.014095311151596509	0.0
ZFTA	0.0	0.0
DOCK9	0.023108639370984754	0.0
MTMR12	0.012273468213635057	0.0
ARHGEF15	0.01735545114584332	0.0
NCAM1	0.01908140761338575	0.0
PLEKHG5	0.010451625275673603	0.0
DOCK11	0.029820692300316424	0.0
PEX5L	0.016013040559976988	0.0
SLC1A1	0.007383258222264839	0.0
MRC2	0.017643110557100394	0.0
TTC7A	0.011218717039025794	0.0
DOCK4	0.03193019464953495	0.0
PKD1P5	0.0	0.0
NAA25	0.015150062326205773	0.0
ARMC3	0.017163678205005275	0.0
SCN7A	0.03394381052833445	0.0
PEX5	0.00815034998561703	0.0
HERC2	0.0558059257838719	0.0
ESPN	0.0075750311631028865	0.0
EXD1	0.008629782337712149	0.0
PIKFYVE	0.02646466583565059	0.0
DDX3Y	0.0028765941125707163	0.0
RBM33	0.013232332917825294	0.0
SMOC1	0.009300987630645316	0.0
TAF4B	0.00987630645315946	0.0
UBR1	0.018410202320452585	0.0
PAPPA	0.03308083229456324	0.0
TMEM63C	0.012561127624892128	0.0
SLC6A14	0.012081695272797009	0.0
AGAP14P	0.0	0.0
NDRG4	0.005081982932208265	0.0
HECTD4	0.041614728161856365	0.0
RAB11FIP3	0.004986096461789241	0.0
NAV3	0.060983795186499185	0.0
CELF6	0.005081982932208265	0.0
MYO1A	0.01658835938249113	0.0
ALPK1	0.019177294083804777	0.0
ULK4	0.01457474350369163	0.0
SLIT2	0.03845047463802857	0.0
PHETA2	0.0024930482308946206	0.0
TENM2	0.042957138747722695	0.0
HORMAD2	0.0032601399942468116	0.0
ELOVL4	0.008054463515198005	0.0
DAO	0.009972192923578482	0.0
KIAA1109	0.05523060696135775	0.0
NRK	0.03039601112283057	0.0
CDK14	0.010451625275673603	0.0
CLIP1	0.016013040559976988	0.0
STPG1	0.005369642343465337	0.0
SZT2	0.03643685875922907	0.0
C8B	0.01783488349793844	0.0
DRC7	0.014958289385367725	0.0
KCNH3	0.01610892703039601	0.0
PFKFB4	0.006616166458912647	0.0
MUC19	0.0	0.0
BBS7	0.010739284686930674	0.0
DDX25	0.006999712340588743	0.0
KIF16B	0.022725093489308658	0.0
KANK1	0.01630069997123406	0.0
KALRN	0.04228593345478953	0.0
DOCK6	0.019944385847156965	0.0
CPAMD8	0.03336849170582031	0.0
IQCE	0.00987630645315946	0.0
LINC02475	0.0	0.0
PLA2G4D	0.010835171157349699	0.0
DHRS7C	0.00939687410106434	0.0
UHRF1BP1	0.017738997027519417	0.0
KLC3	0.005561415284303385	0.0
MAP4K1	0.01141048997986384	0.0
GCK	0.009013328219388245	0.0
TXNL4B	0.002205388819637549	0.0
ADGRA3	0.01908140761338575	0.0
NBPF8	0.0006712052929331671	0.0
SFI1	0.014287084092434557	0.0
DENND6B	0.005273755873046313	0.0
RASGRF2	0.020807364080928183	0.0
GGT4P	0.0	0.0
ADCY9	0.01975261290631892	0.0
RADX	0.013999424681177486	0.0
HERC5	0.01265701409531115	0.0
CTNNA2	0.036724518170486144	0.0
TIE1	0.021862115255537443	0.0
ZMYND15	0.009780419982740436	0.0
TPTE2	0.01831431585003356	0.0
TTN	0.2895771406654521	0.0
MTCP1	0.0013424105858663342	0.0
FAXDC2	0.004794323520951194	0.0
ATP2C2	0.012273468213635057	0.0
SRPX2	0.00891744174896922	0.0
AGFG1	0.006232620577236552	0.0
PLA2G4A	0.015150062326205773	0.0
ATP13A4	0.020232045258414037	0.0
HERC3	0.012561127624892128	0.0
PTPRZ1	0.03777926934509541	0.0
RBL1	0.015533608207881867	0.0
CCDC7	0.01610892703039601	0.0
LRBA	0.03231374053121105	0.0
TMOD2	0.003931345287179979	0.0
ZNF783	0.005753188225141433	0.0
MTTP	0.017259564675424298	0.0
ADAMTSL1	0.031642535238277876	0.0
SPEF1	0.0021095023492185253	0.0
CEP85L	0.011026944098187746	0.0
MELTF	0.011602262920701888	0.0
SPTBN2	0.028382395244031067	0.0
SRGAP2	0.01265701409531115	0.0
MSS51	0.005081982932208265	0.0
DNAJC6	0.01630069997123406	0.0
CPA1	0.008821555278550197	0.0
EGF	0.019177294083804777	0.0
ANKRD30B	0.025889347013136447	0.0
CNTNAP1	0.01735545114584332	0.0
PLAT	0.010547511746092626	0.0
TBC1D3P2	9.588647041902388e-05	0.0
ROBO1	0.03403969699875348	0.0
MAP3K15	0.020232045258414037	0.0
MASP1	0.014191197622015534	0.0
LRRC36	0.010739284686930674	0.0
ZNF34	0.007479144692683863	0.0
SLC4A7	0.016204813500815034	0.0
SAP130	0.013903538210758463	0.0
GULP1	0.005081982932208265	0.0
NCOR1	0.02646466583565059	0.008533895867293124
NAA16	0.011985808802377984	0.0
SLC15A1	0.011314603509444817	0.0
HELZ2	0.026560552306069615	0.0
CHP2	0.004890209991370218	0.0
LRRIQ1	0.035765653466295906	0.0
GAB4	0.014287084092434557	0.0
CHL1	0.030491897593249592	0.0
URB1	0.009492760571483363	0.0
ATCAY	0.008821555278550197	0.0
KIF1B	0.023971617604755968	0.0
HAGLR	0.0	0.0
FGD1	0.014191197622015534	0.0
FHIP2A	0.010451625275673603	0.0
AFG1L	0.006136734106817528	0.0
CLASP2	0.017163678205005275	0.0
SLC7A2	0.011602262920701888	0.0
DPF1	0.004794323520951194	0.0
SLC1A6	0.01678013232332918	0.0
BTRC	0.01016396586441653	0.0
PHYHIP	0.005369642343465337	0.0
CSNK2A1	0.007958577044778982	0.0
SHOC1	0.01754722408668137	0.0
DUOX1	0.016876018793748202	0.0
LNPEP	0.013136446447406271	0.0
CFAP43	0.022149774666794516	0.0
F2RL3	0.004027231757599003	0.0
STK32B	0.01064339821651165	0.0
PPFIA2	0.03317671876498226	0.0
DIP2A	0.018697861731709654	0.0
IQCH	0.014191197622015534	0.0
ARHGAP32	0.026272892894812543	0.0
DNAH12	0.01706779173458625	0.0
CHL1-AS2	0.0	0.0
ABI3BP	0.02004027231757599	0.0
DMRT1	0.006328507047655575	0.0
CORIN	0.01975261290631892	0.0
PLA2G4E	0.008342122926455078	0.0
ADAMTSL2	0.005465528813884361	0.0
MAST4	0.02847828171445009	0.0
CR1	0.027807076421516926	0.0
RASSF6	0.005849074695560457	0.0
C1ORF167	0.0035477994055038834	0.0
NR1I2	0.006616166458912647	0.0
MYO18B	0.04506664109694122	0.0
PER2	0.016013040559976988	0.0
PFKFB2	0.007383258222264839	0.0
FLT1	0.026560552306069615	0.0
ZNF862	0.016013040559976988	0.0
DOCK8	0.026272892894812543	0.0
RETREG2	0.006616166458912647	0.0
MBTD1	0.006424393518074599	0.0
ITGA9	0.013903538210758463	0.0
ARX	0.0033560264646658356	0.0
LAMA3	0.040176431105571	0.0
ABCA9	0.025793460542717424	0.0
CPNE8	0.010931057627768722	0.0
AGPAT3	0.0060408476363985044	0.0
DNAH7	0.06951769105379231	0.0
IDE	0.011794035861539936	0.0
RGPD3	0.025697574072298397	0.0
GFRA1	0.013424105858663342	0.0
MTARC2	0.002205388819637549	0.0
TRDN	0.015437721737462844	0.0
CCDC154	0.0035477994055038834	0.0
DST	0.05868251989644261	0.0
PATL2	0.0029724805829897403	0.0
DRICH1	0.003931345287179979	0.0
ZNF408	0.009205101160226293	0.0
CAPN3	0.01141048997986384	0.0
CACNA1C	0.040464090516828075	0.0
SLC4A4	0.019177294083804777	0.0
ALDH3A1	0.008533895867293124	0.0
CNTN4	0.02895771406654521	0.0
GOLGA6B	0.005081982932208265	0.0
ANKS1A	0.012561127624892128	0.0
SETD6	0.004506664109694122	0.0
DCAF17	0.006328507047655575	0.0
VWCE	0.014095311151596509	0.0
SLC23A3	0.008438009396874101	0.0
LAMC3	0.0236839581934989	0.0
HCFC2	0.012177581743216032	0.0
GATA5	0.0037395723463419313	0.0
CC2D2A	0.017738997027519417	0.0
ANO5	0.022725093489308658	0.0
CD109	0.019944385847156965	0.0
CLNK	0.0076709176335219105	0.0
ADAM11	0.010739284686930674	0.0
MYOM2	0.02991657877073545	0.0
SDHAP1	0.0	0.0
DYDC2	0.0034519129350848595	0.0
REG1CP	0.0	0.0
BTAF1	0.02176622878511842	0.0
RDM1	0.0033560264646658356	0.0
CYP4F62P	0.0	0.0
CRACD	0.025889347013136447	0.0
DNAI3	0.014382970562853582	0.0
APOA5	0.006328507047655575	0.0
RELN	0.062230319301946495	0.0
GRIA2	0.025697574072298397	0.0
TSPAN12	0.0059449611659794805	0.0
ENPEP	0.02301275290056573	0.0
ANKRD36B	0.0	0.0
CLEC12A	0.005465528813884361	0.0
N4BP3	0.0077668041039409335	0.0
PLCH2	0.01457474350369163	0.0
UTY	0.004794323520951194	0.0
ODR4	0.004410777639275098	0.0
CDH19	0.022053888196375493	0.0
PDPK1	0.0031642535238277877	0.00019177294083804776
THAP9	0.009492760571483363	0.0
STAB2	0.04180650110269441	0.0
LRRC37A2	0.008054463515198005	0.0
RIF1	0.028765941125707163	0.0
TASL	0.008246236456036053	0.0
PAN3	0.011026944098187746	0.0
SMG1	0.03240962700163007	0.0
YPEL2	0.0021095023492185253	0.0
TRAM2-AS1	0.0	0.0
CACNA1S	0.03260139994246812	0.0
LNX2	0.00939687410106434	0.0
TPSAB1	0.0037395723463419313	0.0
NBPF12	0.005369642343465337	0.0
MPDZ	0.026272892894812543	0.0
WNK2	0.02224566113721354	0.0
THOC2	0.025889347013136447	0.0
DACH1	0.016204813500815034	0.0
DLG2	0.024546936427270113	0.0
UBR4	0.046313165212388534	0.0
CLCN2	0.014766516444529677	0.0
SLC10A7	0.005369642343465337	0.0
ZSWIM6	0.007479144692683863	0.0
CDNF	0.0038354588167609552	0.0
PTPRD	0.040176431105571	0.006807939399750695
ECM2	0.009780419982740436	0.0
AUTS2	0.0212867964330233	0.0
DNAI4	0.014478857033272605	0.0
ZIM2	0.013040559976987246	0.0
ADNP-AS1	0.0	0.0
NXF3	0.011602262920701888	0.0
CREBBP	0.02847828171445009	0.013807651740339438
NR6A1	0.005849074695560457	0.0
MEIOB	0.004890209991370218	0.0
COL12A1	0.048902099913702174	0.0
MRC1	0.012081695272797009	0.0
FKBP1B	0.0010547511746092626	0.0
PITPNM2	0.014478857033272605	0.0
COL27A1	0.02617700642439352	0.0
PLG	0.022725093489308658	0.0
ARID3A	0.004986096461789241	0.0004794323520951194
MYH7B	0.02646466583565059	0.0
WDR19	0.013519992329082367	0.0
HMCN1	0.08188704573784639	0.0
CTSW	0.006136734106817528	0.0
ANKRD20A5P	0.0	0.0
PALD1	0.013424105858663342	0.0
SLC9A3	0.011602262920701888	0.0
TESK2	0.008821555278550197	0.0
NACAD	0.0075750311631028865	0.0
ANGPTL6	0.004410777639275098	0.0
TTLL6	0.011314603509444817	0.0
CARMIL3	0.018889634672547704	0.0
KCNIP3	0.0038354588167609552	0.0
ZKSCAN1	0.00815034998561703	0.0
PRKAR2B	0.007383258222264839	0.0
FRMPD2B	0.0	0.0
USP34	0.039601112283056863	0.0
UNC13D	0.01332821938824432	0.0
ACACB	0.03317671876498226	0.0
UPF3B	0.011985808802377984	0.0
PRSS53	0.004410777639275098	0.0
PDE7B	0.008438009396874101	0.0
LIMD1	0.007287371751845815	0.0
ENTPD3	0.006616166458912647	0.0
ANTXRL	0.0017259564675424297	0.0
GSTCD	0.008246236456036053	0.0
ASZ1	0.008342122926455078	0.0
PCBP3	0.007383258222264839	0.0
PFN4	0.0020136158787995013	0.0
SYPL2	0.004123118228018027	0.0
PNLDC1	0.010739284686930674	0.0
NEB	0.07114776105091572	0.0
SVEP1	0.04976507814747339	0.0
SYNJ1	0.020807364080928183	0.0
MON2	0.01975261290631892	0.0
EPS8L3	0.010931057627768722	0.0
CCDC88A	0.024163390545594018	0.0
MTUS2	0.03528622111420079	0.0
USP42	0.013999424681177486	0.0
COL4A4	0.03586153993671493	0.0
ITIH3	0.012177581743216032	0.0
SYNE3	0.016013040559976988	0.0
ITGA8	0.026081119953974493	0.0
FRS2	0.007191485281426791	0.0
ST14	0.011218717039025794	0.0
ZMYM4	0.019560839965480872	0.0
ADAMTS2	0.02742353053984083	0.0
USP53	0.014191197622015534	0.0
VWA8	0.022629207018889635	0.0
LINC01355	0.0	0.0
SLC36A1	0.0076709176335219105	0.0
GARNL3	0.011698149391120913	0.0
ATG2B	0.02493048230894621	0.0
TFCP2L1	0.007383258222264839	0.0
DSE	0.016396586441653083	0.0
TTC23	0.005753188225141433	0.0
ATG4C	0.0076709176335219105	0.0
SLC27A5	0.011218717039025794	0.0
PER3	0.016971905264167225	0.0
SLC37A2	0.006903825870169719	0.0
FBXL13	0.012081695272797009	0.0
SEMA4F	0.011602262920701888	0.0
CFAP57	0.010259852334835555	0.0
PLIN4	0.015725381148719915	0.0
IQSEC1	0.013999424681177486	0.0
ITPR2	0.034998561702943715	0.0
PHOSPHO2	0.004506664109694122	0.0
SBF2	0.020232045258414037	0.0
TUBGCP4	0.00815034998561703	0.0
COL7A1	0.040464090516828075	0.0
DMD	0.0686547128200211	0.0
NOSTRIN	0.0076709176335219105	0.0
SMG1P5	0.0	0.0
ZFR2	0.010931057627768722	0.0
NT5DC3	0.0077668041039409335	0.0
MYO5A	0.022341547607632562	0.0
SECISBP2L	0.014478857033272605	0.0
LGR6	0.01610892703039601	0.0
ITIH2	0.02051970466967111	0.0
RPGRIP1	0.019944385847156965	0.0
DAPP1	0.005657301754722409	0.0
SIRPA	0.00891744174896922	0.0
SLC34A2	0.013136446447406271	0.0
SMAD2	0.0059449611659794805	0.004986096461789241
SMAD3	0.007958577044778982	0.0025889347013136445
SMAD4	0.00891744174896922	0.01735545114584332
SMARCA4	0.025889347013136447	0.00939687410106434
SMARCB1	0.005081982932208265	0.003068367053408764
SMARCD1	0.005753188225141433	0.00028765941125707164
SMARCE1	0.005657301754722409	0.0
SMC1A	0.019560839965480872	0.0
SOCS1	0.0020136158787995013	0.0003835458816760955
SOX21	0.002301275290056573	0.0
SPEN	0.031642535238277876	0.010355738805254578
SPOP	0.005465528813884361	0.009972192923578482
STAG1	0.022053888196375493	0.0
STAG2	0.013903538210758463	0.010739284686930674
STK11	0.0034519129350848595	0.010068079393997507
SUFU	0.005849074695560457	0.000767091763352191
TENT5C	0.006424393518074599	0.0
TET2	0.013519992329082367	0.009300987630645316
TGFBR2	0.008725668808131172	0.005561415284303385
TMEM127	0.0024930482308946206	0.00028765941125707164
TNFAIP3	0.008629782337712149	0.0019177294083804776
TNFRSF14	0.0031642535238277877	0.0003835458816760955
TPM3	0.003931345287179979	0.0
TRAF7	0.008533895867293124	0.0
TRIM33	0.011889922331958961	0.0
TSC1	0.011889922331958961	0.005753188225141433
TSC2	0.016396586441653083	0.0043148911688560745
USP44	0.010835171157349699	0.0
VHL	0.004027231757599003	0.013232332917825294
WIF1	0.008821555278550197	0.0
WRN	0.018697861731709654	0.0
XPA	0.0034519129350848595	0.0
XPC	0.008438009396874101	0.0
YWHAE	0.004027231757599003	0.0
ZBTB16	0.014095311151596509	0.0
ZFHX3	0.03423146993959152	0.014287084092434557
ZMYM3	0.022053888196375493	0.0
ZNF331	0.012944673506568223	0.0
ZNRF3	0.012561127624892128	0.0
ZRSR2	0.004027231757599003	0.000767091763352191
ABI1	0.0059449611659794805	0.0
ACVR2A	0.02051970466967111	0.0
AMER1	0.02032793172883306	0.008821555278550197
APC	0.025793460542717424	0.0489979863841212
ARHGAP26	0.01112283056860677	0.0
ARHGEF10	0.016396586441653083	0.0
ARHGEF10L	0.01610892703039601	0.0
ARHGEF12	0.020423818199252087	0.0
ARID1A	0.017163678205005275	0.05734010931057628
ARID1B	0.0212867964330233	0.009972192923578482
ARID2	0.03538210758461981	0.0013424105858663342
ASXL1	0.016492472912072106	0.0075750311631028865
ASXL2	0.017643110557100394	0.005465528813884361
ATP2B3	0.02282097995972768	0.0
ATR	0.025697574072298397	0.007191485281426791
ATRX	0.03020423818199252	0.027807076421516926
AXIN1	0.010931057627768722	0.004123118228018027
AXIN2	0.00987630645315946	0.004506664109694122
B2M	0.002205388819637549	0.008821555278550197
BAP1	0.011889922331958961	0.009588647041902388
BARD1	0.00891744174896922	0.0031642535238277877
BAX	0.0037395723463419313	0.0
BAZ1A	0.017738997027519417	0.0
BCL10	0.0029724805829897403	0.0010547511746092626
BCOR	0.020807364080928183	0.011985808802377984
BLM	0.013040559976987246	0.0028765941125707163
BRCA1	0.01735545114584332	0.006999712340588743
BRCA2	0.02914948700738326	0.013519992329082367
BRIP1	0.014095311151596509	0.0034519129350848595
BTG1	0.002205388819637549	0.0005753188225141433
BUB1B	0.011026944098187746	0.0
CAMTA1	0.028094735832773995	0.0
CARS1	0.010068079393997507	0.0
CASP3	0.004410777639275098	0.0
CASP8	0.010931057627768722	0.01112283056860677
CASP9	0.004602550580113146	0.0
CBFA2T3	0.008629782337712149	0.0
CBFB	0.0035477994055038834	0.0018218429379614537
CBLB	0.01706779173458625	0.0
CCDC6	0.008342122926455078	0.0
CCNB1IP1	0.005465528813884361	0.0
CCNC	0.0035477994055038834	0.0
CD274	0.004123118228018027	0.0
CDC73	0.010068079393997507	0.0014382970562853582
CDH1	0.012848787036149199	0.013232332917825294
CDH10	0.04621727874196951	0.0
CDH11	0.026944098187745708	0.0
CDK12	0.01879374820212868	0.006616166458912647
CDKN1B	0.0016300699971234058	0.004027231757599003
FBXW7	0.009492760571483363	0.03269728641288714
FEN1	0.004027231757599003	0.0
FH	0.006903825870169719	0.0009588647041902388
FHIT	0.0037395723463419313	0.0
FLCN	0.006424393518074599	0.0016300699971234058
FUS	0.007287371751845815	0.0
GPC5	0.023204525841403777	0.0
GRIN2A	0.04065586345766612	0.004027231757599003
HNF1A	0.00891744174896922	0.0028765941125707163
ID3	0.0013424105858663342	0.00019177294083804776
IGF2BP2	0.0077668041039409335	0.0
IKZF1	0.01361587879950139	0.0003835458816760955
KAT6B	0.023108639370984754	0.0
KDM5C	0.015245948796624796	0.004794323520951194
KEAP1	0.01754722408668137	0.008246236456036053
KLF6	0.0059449611659794805	0.0
KMT2C	0.051395148144596794	0.03135487582702081
KNL1	0.024163390545594018	0.0
LARP4B	0.01860197526129063	0.0
LATS1	0.014287084092434557	0.005369642343465337
LATS2	0.013424105858663342	0.0028765941125707163
LEPROTL1	0.0016300699971234058	0.0
LRIG3	0.015821267619138938	0.0
LRP1B	0.11707738038162815	0.0
LZTR1	0.01361587879950139	0.0031642535238277877
MAX	0.0029724805829897403	0.0026848211717326684
MED12	0.0297248058298974	0.006712052929331671
MEN1	0.006807939399750695	0.0036436858759229074
MGMT	0.0043148911688560745	0.0
MLF1	0.005177869402627289	0.0
MLH1	0.007862690574359957	0.004602550580113146
MSH2	0.0077668041039409335	0.005753188225141433
MSH6	0.011985808802377984	0.0060408476363985044
MUTYH	0.007958577044778982	0.0008629782337712149
MYH9	0.029820692300316424	0.0
N4BP2	0.019656726435899895	0.0
NAB2	0.006328507047655575	0.0
NBN	0.008821555278550197	0.0033560264646658356
NCOA4	0.009684533512321411	0.0
NCOR2	0.03384792405791543	0.0
NDRG1	0.007287371751845815	0.0
NF1	0.024642822897689137	0.02867005465528814
NF2	0.006807939399750695	0.005081982932208265
NFKBIE	0.0043148911688560745	0.0
NRG1	0.017738997027519417	0.0
NTHL1	0.004123118228018027	0.0005753188225141433
PALB2	0.011794035861539936	0.0025889347013136445
PATZ1	0.009492760571483363	0.0
PBRM1	0.01658835938249113	0.0212867964330233
CDKN2A	0.004506664109694122	0.03039601112283057
CDKN2C	0.0024930482308946206	0.000767091763352191
CDX2	0.004986096461789241	0.0
CEBPA	0.0014382970562853582	0.0009588647041902388
CHD2	0.023396298782241826	0.0
CHEK2	0.008438009396874101	0.0028765941125707163
CIITA	0.016876018793748202	0.002301275290056573
CLTC	0.01908140761338575	0.0
CLTCL1	0.02051970466967111	0.0
CNBP	0.0018218429379614537	0.0
CNOT3	0.011889922331958961	0.0
CNTNAP2	0.04775146226867389	0.0
CPEB3	0.006999712340588743	0.0
CREB3L1	0.006616166458912647	0.0
CSMD3	0.12263879566593154	0.0
CTCF	0.009972192923578482	0.015437721737462844
CUL3	0.01457474350369163	0.00019177294083804776
CYLD	0.010068079393997507	0.0032601399942468116
DDX10	0.011698149391120913	0.0
DDX3X	0.012081695272797009	0.005081982932208265
DICER1	0.017930769968357466	0.006520279988493623
DNM2	0.015821267619138938	0.0
DNMT3A	0.014478857033272605	0.008342122926455078
DROSHA	0.019560839965480872	0.0
EBF1	0.014766516444529677	0.0
EED	0.005753188225141433	0.0020136158787995013
EIF3E	0.008629782337712149	0.0
ELF3	0.0076709176335219105	0.005081982932208265
ELL	0.006807939399750695	0.0
EP300	0.023300412311822803	0.014958289385367725
EPS15	0.011698149391120913	0.0
ERCC2	0.008438009396874101	0.0042190046984370505
ERCC3	0.009492760571483363	0.0009588647041902388
ERCC4	0.011218717039025794	0.0019177294083804776
ERCC5	0.004410777639275098	0.0
ETNK1	0.005657301754722409	9.588647041902388e-05
ETV6	0.009972192923578482	0.000767091763352191
EXT1	0.011794035861539936	0.0
EXT2	0.009684533512321411	0.0
FANCA	0.013903538210758463	0.002301275290056573
FANCC	0.006520279988493623	0.0018218429379614537
FANCD2	0.01332821938824432	0.0033560264646658356
FANCE	0.005465528813884361	0.0
FANCF	0.004123118228018027	0.0
FANCG	0.006903825870169719	0.0
FAS	0.005465528813884361	0.0013424105858663342
FAT1	0.03864224757886662	0.026081119953974493
FAT4	0.08821555278550197	0.0
FBLN2	0.016396586441653083	0.0
FBXO11	0.009588647041902388	0.0018218429379614537
PER1	0.01610892703039601	0.0
PHF6	0.004890209991370218	0.0016300699971234058
PHOX2B	0.006424393518074599	0.0004794323520951194
PIK3R1	0.007862690574359957	0.024642822897689137
PML	0.011602262920701888	0.0
PMS2	0.01016396586441653	0.0027807076421516924
POLD1	0.015725381148719915	9.588647041902388e-05
POLE	0.024834595838527183	0.006424393518074599
POLG	0.013519992329082367	0.0
POT1	0.010355738805254578	0.0019177294083804776
PPARG	0.008629782337712149	0.0
