# Gene-Names	Median-Attributions	Corrected P-values (FDR <= 1%)
ENSG00000144810	7.90284688036034e-06	1.471430198230135e-10
ENSG00000189045	0.0001988461397336678	1.5097967772915402e-10
ENSG00000104356	-0.0001999392621673313	1.6221008626727155e-10
ENSG00000163872	8.391614939871005e-05	1.62367781685998e-10
ENSG00000131725	4.724691186688089e-05	1.7469759221158785e-10
ENSG00000181904	-9.577915107852425e-06	1.7570434619320536e-10
ENSG00000184743	0.00032559774310078274	1.8138270123889162e-10
ENSG00000241058	8.004646225314138e-05	1.8579280861833119e-10
ENSG00000185915	-7.988340762544271e-05	1.8828005464948243e-10
ENSG00000178773	8.503201447809161e-05	1.8986046721798876e-10
ENSG00000106571	0.00025432144028384346	1.9170988724187652e-10
ENSG00000139970	-6.584239044785384e-05	1.9672581161562893e-10
ENSG00000186517	-6.625344031481279e-05	2.0072823597385872e-10
ENSG00000173226	0.0004077235721227457	2.101903150861901e-10
ENSG00000188803	-0.0001389513986970833	2.1091550634298887e-10
ENSG00000138100	9.492600715275761e-05	2.1350463153539834e-10
ENSG00000213186	-8.39015499672404e-05	2.168568447132611e-10
ENSG00000236279	4.373297081937022e-07	2.2797438881261615e-10
ENSG00000048740	0.00016839495488420563	2.2838145840785341e-10
ENSG00000148411	-6.661504202417628e-05	2.3411460062706236e-10
ENSG00000101972	2.7651264673430847e-05	2.350836941705401e-10
ENSG00000085377	-3.0416403442585324e-05	2.4076564387464805e-10
ENSG00000164220	-4.157574843765044e-05	2.4871714859490533e-10
ENSG00000184634	-0.00010296585305786821	2.6193091736143737e-10
ENSG00000274226	-6.447667243577166e-06	2.704095538819032e-10
ENSG00000160282	8.738486103958681e-05	2.7515735285881043e-10
ENSG00000122592	-6.931879686150952e-05	2.7575425086901555e-10
ENSG00000134020	-2.1373207758991617e-05	2.763262804666442e-10
ENSG00000184330	2.1874913079720412e-05	2.857815168361359e-10
ENSG00000126950	-7.146916918171996e-05	2.8761512643527275e-10
ENSG00000102870	-1.4285767423456872e-05	2.879425078261556e-10
ENSG00000165416	0.0004237181258274219	2.889408308363096e-10
ENSG00000177311	-0.0002041128231907443	2.917703662805141e-10
ENSG00000135709	-2.4615460650740376e-05	2.922202643917848e-10
ENSG00000198807	-2.4748911889112965e-06	2.958568520755453e-10
ENSG00000073067	6.484925668898799e-05	2.985653547079641e-10
ENSG00000007402	1.38860251582379e-05	3.030692866179096e-10
ENSG00000198604	5.35208774577125e-05	3.0749287790616056e-10
ENSG00000124181	0.0002448515401318913	3.0841544898050393e-10
ENSG00000126581	9.936729960909255e-05	3.0900481915964807e-10
ENSG00000259417	-0.00011227941641730412	3.211748388092629e-10
ENSG00000099250	0.0002218067905109224	3.228934353700266e-10
ENSG00000165806	0.00016342290315855118	3.260827184761074e-10
ENSG00000142046	0.00028332829103026977	3.270601646989361e-10
ENSG00000157368	-2.5819479407041146e-05	3.276503955013808e-10
ENSG00000268279	0.0003565012831820012	3.358722347264473e-10
ENSG00000144369	-4.119463410912411e-05	3.392984289547822e-10
ENSG00000112769	0.0001742903876528573	3.397804797199751e-10
ENSG00000141639	4.361621245421249e-05	3.5156275302797975e-10
ENSG00000168546	-0.0001812816688783557	3.551311810847272e-10
ENSG00000095713	-6.054333503784607e-05	3.57960874418882e-10
ENSG00000147202	0.00010200419802043258	3.6176988329754493e-10
ENSG00000165525	0.00026219103117814004	3.6878230015677596e-10
ENSG00000172869	-0.00016536288707981407	3.718301013167987e-10
ENSG00000100092	2.2482889202809233e-05	3.7369774113450315e-10
ENSG00000160299	-0.00011578995461687262	3.8040324767601255e-10
ENSG00000106066	-1.971756439423203e-05	3.833383254561256e-10
ENSG00000198909	0.0002219629317813954	3.839792372931137e-10
ENSG00000163071	3.8595824020184605e-05	4.0316389069236593e-10
ENSG00000063438	-5.1845448416292246e-05	4.03297653918336e-10
ENSG00000130881	0.0001681462142901017	4.0774986192715305e-10
ENSG00000034053	2.7195334003513347e-05	4.148193303181834e-10
ENSG00000185905	0.00010818026470714428	4.2216578566361867e-10
ENSG00000155893	-1.4551804880974056e-07	4.2333841341075064e-10
ENSG00000151117	-9.771718974096137e-05	4.238212410487966e-10
ENSG00000157778	0.0003953310928049053	4.2393573531511824e-10
ENSG00000177565	0.00020444025224652932	4.2743107178110463e-10
ENSG00000166265	-0.0002038079348973949	4.2845167709617945e-10
ENSG00000132437	-0.00011672887532975289	4.2892953277579667e-10
ENSG00000269720	0.00018000451225501802	4.3016541048360174e-10
ENSG00000136111	-5.757669857397021e-05	4.344439285064544e-10
ENSG00000185753	0.00022264866573029108	4.361033583487215e-10
ENSG00000184154	4.2097367684917154e-05	4.444551442456532e-10
ENSG00000008869	-0.00011544508551647677	4.497806444409516e-10
ENSG00000159784	-0.00019793985169813932	4.5855607272161135e-10
ENSG00000110693	-2.8951030540691034e-05	4.713331399476852e-10
ENSG00000136155	4.1992782949850604e-05	4.801181211600616e-10
ENSG00000042445	-0.00038622497152118594	4.805417050686234e-10
ENSG00000175874	2.0571290310334335e-05	4.805417050686234e-10
ENSG00000101188	9.120412336829757e-05	4.823059665565728e-10
ENSG00000223501	-0.00019363820156310742	4.853313452604427e-10
ENSG00000153002	-6.517108486950105e-05	4.893762065494956e-10
ENSG00000104983	1.0156639351229932e-05	4.895412586663071e-10
ENSG00000122756	1.0296884584579957e-05	5.074084764246809e-10
ENSG00000147234	-0.0002908868647458615	5.093704189100598e-10
ENSG00000135605	0.00010951755741518976	5.124697700337092e-10
ENSG00000069248	1.4600935955098451e-05	5.134432368483485e-10
ENSG00000214688	-2.1998598163354943e-05	5.242155042552795e-10
ENSG00000144785	2.1496044485821635e-05	5.290845593729552e-10
ENSG00000006756	-9.898743358339726e-06	5.786915330670958e-10
ENSG00000171747	3.457007228657154e-05	5.833687123428952e-10
ENSG00000197540	-7.623963475188475e-05	5.838172608788297e-10
ENSG00000167550	8.857645426374979e-05	5.876535304936354e-10
ENSG00000048828	0.00012561782265353214	5.932162937593152e-10
ENSG00000099866	8.579246654623547e-06	5.933537484625245e-10
ENSG00000258677	-5.0514986554565835e-05	5.958151312667765e-10
ENSG00000137462	0.00030469113561083517	5.962178029096236e-10
ENSG00000162804	0.00013574107345752103	6.01086165461346e-10
ENSG00000113361	9.514939727776607e-05	6.134619210446889e-10
ENSG00000128045	-9.961728603527808e-05	6.321828066544222e-10
ENSG00000113593	0.0003813607244644458	6.325194221431181e-10
ENSG00000173376	-1.484610047589221e-05	6.462602022808665e-10
ENSG00000124104	9.230636825088795e-05	6.588384826335e-10
ENSG00000169951	-0.00010738951625213803	6.759742277043654e-10
ENSG00000135740	0.0002760128368138052	6.868797780975615e-10
ENSG00000148798	-3.211608544323027e-05	6.885712853259979e-10
ENSG00000126883	-0.00016419451822201792	7.031032097450583e-10
ENSG00000163882	0.0005148690970946656	7.091916478545424e-10
ENSG00000178821	-0.0001433773696632322	7.19834329549951e-10
ENSG00000101871	7.1489356425053184e-06	7.464003825119133e-10
ENSG00000277531	-0.00012835170379959417	7.59810808914238e-10
ENSG00000204140	-1.246859679710826e-06	7.603696615248771e-10
ENSG00000119632	2.6490240736303e-05	7.804455261736502e-10
ENSG00000170632	0.0005402702229113138	7.81688588504077e-10
ENSG00000174953	0.00018348566650842803	7.871164374876097e-10
ENSG00000154930	0.00021925183136118744	8.168654936452401e-10
ENSG00000165238	-0.00018140702596517076	8.220909099980426e-10
ENSG00000221968	0.00039778944191506407	8.247102783593233e-10
ENSG00000158161	-2.5217529770765084e-05	8.283871297470331e-10
ENSG00000071537	-0.00011329492426161763	8.371136406277759e-10
ENSG00000078018	1.553015507763827e-05	8.392553810429951e-10
ENSG00000162441	-0.00020398184528311157	8.413757619725707e-10
ENSG00000162066	6.621188640946253e-05	8.459189314062856e-10
ENSG00000143409	-0.00020739058961582985	8.759140002100587e-10
ENSG00000154429	-0.0001797452942899949	9.035374574228692e-10
ENSG00000125966	9.149813641761616e-05	9.306405178139869e-10
ENSG00000146063	0.0002611908690615385	9.422047488383445e-10
ENSG00000170962	1.6400302184508416e-05	9.493124221421568e-10
ENSG00000104427	-0.00013468778980601552	9.667981204170567e-10
ENSG00000105197	0.0001899790300440481	9.68738514149996e-10
ENSG00000151882	0.0001017056516840048	9.778891694366987e-10
ENSG00000183628	-0.0001414495432402024	9.839815909594112e-10
ENSG00000152380	0.0001693556899202747	9.86949440003355e-10
ENSG00000120949	-5.504622711086412e-05	9.903968293792075e-10
ENSG00000128908	-5.321805973334806e-05	1.0020568741476479e-09
ENSG00000172425	-5.4677734733724265e-05	1.0396220446400642e-09
ENSG00000094963	-0.0001319935752687418	1.0457464893259362e-09
ENSG00000163155	-0.00021137634729239522	1.046987300697286e-09
ENSG00000172613	0.00046700945381084665	1.0499372649762036e-09
ENSG00000169758	9.571362124014106e-05	1.1165202428624817e-09
ENSG00000090006	0.00026959943386203026	1.133755705458071e-09
ENSG00000198185	0.00011555642639579105	1.154813621210107e-09
ENSG00000176046	-6.679268640256004e-05	1.155311176850223e-09
ENSG00000165078	-0.00011105367353031925	1.1728344780738724e-09
ENSG00000133433	0.00032015298084867564	1.1748215076148483e-09
ENSG00000125779	9.012014739389198e-06	1.186116480940918e-09
ENSG00000105865	7.605968154539485e-05	1.2010248331994526e-09
ENSG00000187555	-0.0002504610365296608	1.2010248331994526e-09
ENSG00000109920	0.0003540975787916816	1.2306723775832036e-09
ENSG00000100380	5.7873244386548744e-05	1.2314829982925293e-09
ENSG00000123352	-8.997678851725748e-05	1.2450328961113088e-09
ENSG00000196981	-0.00011677203213641937	1.2548110611655598e-09
ENSG00000033170	-7.321794221725536e-05	1.256462560921906e-09
ENSG00000186470	2.7333193599194924e-05	1.2689547062895105e-09
ENSG00000257355	3.0401206244178568e-05	1.2837998663973992e-09
ENSG00000151881	0.0002071620771503279	1.3014618891890008e-09
ENSG00000198000	0.00026644357023253697	1.306329069927488e-09
ENSG00000170260	9.61733495162927e-05	1.3582157063709254e-09
ENSG00000113456	0.00012746972998986506	1.3742195537608746e-09
ENSG00000052749	2.0454224175062412e-05	1.3906086354680035e-09
ENSG00000134463	6.18170535174347e-05	1.4109420737250923e-09
ENSG00000101470	8.097203267191812e-05	1.4200900088162153e-09
ENSG00000185252	-3.592028531063903e-05	1.438182256580864e-09
ENSG00000150873	0.0002651836996777012	1.438182256580864e-09
ENSG00000277117	-2.130150250599955e-05	1.5136164808454539e-09
ENSG00000166199	0.00015379048675593504	1.5784814083086605e-09
ENSG00000058091	0.00020370450397936678	1.642713309594953e-09
ENSG00000004848	-8.190089089592752e-07	1.6655736665870214e-09
ENSG00000187372	0.00013822812994458315	1.6736770620397067e-09
ENSG00000100078	-7.281739322948313e-06	1.6784646082156203e-09
ENSG00000106009	0.00021722435205081465	1.7641862345564097e-09
ENSG00000180801	0.00012003944796411576	1.7819687140008533e-09
ENSG00000239697	0.00017387976415423015	1.814980804397485e-09
ENSG00000023287	2.44750881119042e-05	1.8581088037532799e-09
ENSG00000152457	0.00022810321648148045	1.9569135051838816e-09
ENSG00000114861	0.0003344928480709486	2.0748918184668206e-09
ENSG00000183831	-3.787017731545409e-05	2.0838699651142195e-09
ENSG00000122965	5.7893514368886225e-05	2.0889819717864734e-09
ENSG00000273238	4.436940033917356e-05	2.149049459440636e-09
ENSG00000132164	-1.2056544976474516e-05	2.1548533325374063e-09
ENSG00000178607	0.00010935954246733782	2.1646998753764976e-09
ENSG00000067177	-0.00010616689832210251	2.168706284593834e-09
ENSG00000064300	4.475288587175984e-06	2.173400623965619e-09
ENSG00000134077	3.1267220201039576e-05	2.240040980995408e-09
ENSG00000004799	6.247325218350346e-05	2.2467244178556063e-09
ENSG00000147251	0.0002081828261001074	2.249108787531697e-09
ENSG00000169925	-1.8598343798281534e-05	2.2540991329503365e-09
ENSG00000110002	7.029743557492249e-05	2.2704185851277894e-09
ENSG00000156535	2.3890513832016286e-05	2.2807442230124316e-09
ENSG00000099326	0.0005431936772140724	2.298922442151495e-09
ENSG00000185507	0.00011572709152120901	2.3120914414889076e-09
ENSG00000270106	-1.7384020150424041e-06	2.3149203301747764e-09
ENSG00000130475	2.7931284386567017e-05	2.3255761926755305e-09
ENSG00000152969	-1.253441313089347e-05	2.329543264865466e-09
ENSG00000102901	0.0004703825261142578	2.3310864136444155e-09
ENSG00000113790	-0.0002452445342036268	2.3835247346848592e-09
ENSG00000166111	-3.0455320868325927e-05	2.463220875859428e-09
ENSG00000137709	-1.9927271000745137e-05	2.4958442223872334e-09
ENSG00000188763	6.301701082787723e-06	2.6022131021772684e-09
ENSG00000166073	-5.5028514798676455e-05	2.758484405361324e-09
ENSG00000168404	0.00028429152744503523	2.8299353310721724e-09
ENSG00000109501	-0.0001188805446360085	2.8682916158233736e-09
ENSG00000107164	9.332735022549706e-05	2.9125755366016756e-09
ENSG00000156574	-3.97914008889832e-05	2.959002449119491e-09
ENSG00000095587	0.00010904920610419592	2.967161482653077e-09
ENSG00000178950	0.00019401302277296623	3.0282150855358696e-09
ENSG00000099246	0.00013873682340535316	3.052922686344997e-09
ENSG00000177034	9.053786453676629e-05	3.0770429744420345e-09
ENSG00000112494	1.8348143542012892e-05	3.165062701523479e-09
ENSG00000180543	6.50787672146421e-06	3.2473174140663832e-09
ENSG00000197261	0.00012578666850573993	3.343250589189224e-09
ENSG00000175556	0.00016351401422015144	3.393241883570192e-09
ENSG00000156966	0.00012337124844991274	3.4037095753591567e-09
ENSG00000185274	5.029778789033941e-05	3.683353251967884e-09
ENSG00000073711	4.1721024089403435e-06	3.744542979049371e-09
ENSG00000169379	0.00018397855389964453	3.812496692799522e-09
ENSG00000116981	-0.00011727306472268666	3.812496692799522e-09
ENSG00000115194	3.472759425084057e-05	3.918359794368218e-09
ENSG00000268193	0.00019804094877723876	3.959673442794803e-09
ENSG00000176390	-1.8622921883638284e-06	4.187804774895972e-09
ENSG00000130948	0.00019891022024817617	4.192325159037771e-09
ENSG00000183624	-0.0001613855394749456	4.192865496063323e-09
ENSG00000129596	0.00013616562914692384	4.272068040693085e-09
ENSG00000133710	5.4770808807966517e-05	4.308142063772967e-09
ENSG00000254673	6.643092062020541e-07	4.308142063772967e-09
ENSG00000154025	0.00010067719519394094	4.4568601701624305e-09
ENSG00000131459	0.0002159694740546873	4.473770342312064e-09
ENSG00000171724	-0.0001596006911503509	4.53524239151176e-09
ENSG00000137814	-1.0246182157366862e-05	4.554951509383048e-09
ENSG00000126233	9.175353364037701e-07	4.633133153934648e-09
ENSG00000064687	1.1487631481331402e-05	4.654057650662327e-09
ENSG00000211455	0.00010281743152073282	4.694984400782086e-09
ENSG00000160710	-0.00026946520405436947	4.703250411712332e-09
ENSG00000155975	0.00014790696070988402	4.760194836496653e-09
ENSG00000060339	0.0002831807662087463	4.8117070148790655e-09
ENSG00000073282	-0.00018419744895344063	4.8854892099473225e-09
ENSG00000114021	0.0002482763629974998	4.969979434181141e-09
ENSG00000123405	5.419548733154273e-05	5.045647418167075e-09
ENSG00000099365	0.0002261144524495481	5.269910319240669e-09
ENSG00000087250	0.00021798021072424567	5.355194899213873e-09
ENSG00000168090	0.00037002795307169913	5.3836678613536904e-09
ENSG00000183258	0.00039219108940051766	5.428353373831985e-09
ENSG00000166340	0.0002420891558247655	5.5810425095297336e-09
ENSG00000137802	-3.0192901302606298e-05	5.627477813206394e-09
ENSG00000137819	-5.841395830418536e-06	5.635733929375032e-09
ENSG00000188501	-0.0002069925372678938	5.636403893881315e-09
ENSG00000146223	-0.00010940663261744697	5.6563302181861544e-09
ENSG00000101639	3.3230372741307416e-05	5.812455959722656e-09
ENSG00000182968	0.00017296155372853195	5.9372333506344935e-09
ENSG00000131626	0.00019539801403392946	6.052465823434357e-09
ENSG00000197714	0.00026296549290882854	6.0654351966346105e-09
ENSG00000168874	6.160546884932374e-05	6.1238282651127285e-09
ENSG00000156304	0.00013010190946014506	6.17820879991268e-09
ENSG00000176029	-2.0249841265430255e-05	6.352641939921167e-09
ENSG00000172530	9.601510376130529e-05	6.398558709091304e-09
ENSG00000173578	-3.793688834180499e-06	6.553500433491184e-09
ENSG00000155016	-1.393507744578161e-05	6.5952834543513065e-09
ENSG00000166428	-0.00022930703839298214	6.663944092669973e-09
ENSG00000250510	1.4064464393861832e-05	6.672918357981404e-09
ENSG00000172508	0.00010285405033809932	6.721791587272203e-09
ENSG00000147804	0.00043912839529287553	6.8039248833584365e-09
ENSG00000175634	0.00024218708393100545	6.862105912482571e-09
ENSG00000160688	0.00010204016773346364	6.932719399154001e-09
ENSG00000072818	2.7652690892941638e-05	7.027784740014702e-09
ENSG00000106546	0.0002386156327141811	7.05256338315164e-09
ENSG00000106460	0.0001428372911055373	7.137851107389385e-09
ENSG00000176533	2.9467283593292788e-05	7.161475265875617e-09
ENSG00000143248	-2.120477099612758e-05	7.1919162928389955e-09
ENSG00000164778	5.055871100628669e-05	7.304804957443794e-09
ENSG00000179029	-0.00019899371951411036	7.344170409972314e-09
ENSG00000115977	4.3980936351432706e-05	7.39754106582968e-09
ENSG00000100034	-2.2589004538584674e-05	7.417569730198133e-09
ENSG00000183971	7.523266663644518e-05	7.499640555040913e-09
ENSG00000088756	1.2591774042633864e-05	7.787376525295598e-09
ENSG00000116141	0.0002207309271020053	7.821440272214271e-09
ENSG00000274274	-4.2859848983521534e-07	8.480696047403983e-09
ENSG00000104435	1.2559096190327638e-05	8.592382419305048e-09
ENSG00000166866	-3.140880658217895e-05	8.699875234051588e-09
ENSG00000115524	0.000184100185035752	8.824016672410708e-09
ENSG00000256566	2.1102006933951645e-05	8.851922159722318e-09
ENSG00000116688	-0.00026534897435996835	9.008555219430068e-09
ENSG00000153922	9.024074201469307e-05	9.024440423903607e-09
ENSG00000205129	7.85896455219548e-05	9.182170749635514e-09
ENSG00000103528	0.00012062655326556797	9.39241523942104e-09
ENSG00000110429	-1.9598217906627002e-05	9.414713760772632e-09
ENSG00000111912	7.531912555307155e-05	9.55431413034448e-09
ENSG00000013016	-0.00011192899512715076	9.76176817446016e-09
ENSG00000182150	-0.0001355062018297132	9.81250309116684e-09
ENSG00000146966	7.041345786751539e-05	1.00187517114651e-08
ENSG00000156959	-3.332388267186296e-05	1.0033653559839658e-08
ENSG00000145861	-0.00011279630745829503	1.0049040565671137e-08
ENSG00000185070	0.00022952457187076815	1.0183677056377803e-08
ENSG00000047597	-6.496817194603516e-05	1.0192081809003579e-08
ENSG00000255833	5.927149572019258e-06	1.034893023693203e-08
ENSG00000124508	5.114154698881705e-05	1.0369872413691777e-08
ENSG00000169255	-0.00023915330104689169	1.0383805669314554e-08
ENSG00000081320	-0.00011548400788115118	1.0678562571939935e-08
ENSG00000036054	0.00016772470694200294	1.0681639011027484e-08
ENSG00000075292	0.00032708372722525494	1.0768954900671083e-08
ENSG00000136866	-0.00011152761427081935	1.0820474613454702e-08
ENSG00000165092	-0.00023215767720423573	1.0838334530293462e-08
ENSG00000132405	-0.00016162269923038254	1.124186582359947e-08
ENSG00000169246	0.0005785576166330773	1.144370776263246e-08
ENSG00000162702	5.788394386623565e-05	1.1887927172457882e-08
ENSG00000157045	0.00018774011957176283	1.2175617764700188e-08
ENSG00000072501	-0.00032021236441112275	1.2418249340142068e-08
ENSG00000089472	3.698459229636907e-05	1.2568979023492323e-08
ENSG00000072041	2.1202433044144205e-05	1.2819543010704003e-08
ENSG00000149292	-3.7881205741073276e-06	1.2908465231825802e-08
ENSG00000170581	0.00014905811420933552	1.311507704877652e-08
ENSG00000107614	8.130809077661196e-05	1.3126943488587378e-08
ENSG00000143190	6.284663287042175e-07	1.3421852921001969e-08
ENSG00000140092	0.00017909509779218274	1.4569365882557038e-08
ENSG00000129538	-0.00013445845919867033	1.4597624204823198e-08
ENSG00000151445	-2.8163827660666058e-05	1.4733580240547942e-08
ENSG00000154328	0.00021438687399587326	1.4750460881005828e-08
ENSG00000108349	-4.835074235115665e-05	1.5055918229236053e-08
ENSG00000213015	0.00019892584205991629	1.5117657390809163e-08
ENSG00000137073	0.00016106216122225913	1.5916112725758794e-08
ENSG00000119522	0.00021500200477261178	1.5978934403529033e-08
ENSG00000151292	-0.0001376102586856566	1.601525538473558e-08
ENSG00000173480	0.00016123284615604479	1.6048052707356072e-08
ENSG00000115935	2.7072851932921023e-05	1.6088595933568605e-08
ENSG00000107779	-0.00016826769586642828	1.645805241154045e-08
ENSG00000068354	0.00011685570919072635	1.6490070180058088e-08
ENSG00000136504	-4.68991321013393e-06	1.6938042784496395e-08
ENSG00000119711	-9.872157124431184e-05	1.718000230648807e-08
ENSG00000150048	0.00029333332082306864	1.726993359741802e-08
ENSG00000137731	0.0001132659246939427	1.7366803769745343e-08
ENSG00000104921	4.288915943739769e-05	1.745041083576582e-08
ENSG00000198844	2.8356407652915904e-05	1.745041083576582e-08
ENSG00000160460	5.27246003380525e-06	1.7497159102316798e-08
ENSG00000141441	-0.00017174562620581087	1.7970851743850548e-08
ENSG00000156140	0.00036775483758866816	1.801151296819192e-08
ENSG00000174842	0.000308560834886563	1.847592243835277e-08
ENSG00000166839	0.00029980856468893893	1.8825827177506988e-08
ENSG00000196312	0.00025845599819234724	1.9076292561273646e-08
ENSG00000180815	-9.440173100285848e-05	1.909127798468262e-08
ENSG00000140694	2.3655031816672496e-05	1.9199142795052115e-08
ENSG00000184162	0.00026946693492714856	2.0106185217734816e-08
ENSG00000109576	0.00019076425182587523	2.0106185217734816e-08
ENSG00000268434	0.00021137347424320297	2.0153354824625785e-08
ENSG00000110436	-0.00024266899848494192	2.0459367789387027e-08
ENSG00000183878	-7.802751311437666e-05	2.0628016180422894e-08
ENSG00000168306	4.347906929762157e-06	2.064967847468473e-08
ENSG00000064201	-5.148717558388765e-05	2.0726902123268585e-08
ENSG00000139266	0.00018155932910542165	2.138844292198437e-08
ENSG00000136770	0.00022643749497710953	2.142178742844267e-08
ENSG00000168806	-0.00019477331878754074	2.146887913577956e-08
ENSG00000127507	0.00011115654422889163	2.1723305160653182e-08
ENSG00000119720	-1.543722178088317e-05	2.32451019989495e-08
ENSG00000102189	9.968554791284502e-06	2.3745700674657822e-08
ENSG00000120063	-3.670748517984903e-05	2.39557122220536e-08
ENSG00000169783	-1.0078943276914553e-05	2.437338199169265e-08
ENSG00000129465	3.637934901001347e-05	2.4566680774382135e-08
ENSG00000141562	0.0004130032215194922	2.458389843580989e-08
ENSG00000164066	0.00029388457007461344	2.534872559873555e-08
ENSG00000144468	0.00021109123312242292	2.5445414440861088e-08
ENSG00000187860	2.2680534074143295e-05	2.5494766184296578e-08
ENSG00000153832	5.427067203557742e-05	2.5838820302762675e-08
ENSG00000167766	0.0004887494321498669	2.5838820302762675e-08
ENSG00000185669	-7.882367479411436e-05	2.587945717683821e-08
ENSG00000121310	0.0003326124184514999	2.5940596974392183e-08
ENSG00000117877	-1.32993332072531e-05	2.640549097500618e-08
ENSG00000162039	-1.3926467385015656e-06	2.675153700678275e-08
ENSG00000127419	0.0002657473593999094	2.7297485508667612e-08
ENSG00000119431	0.0001832012864599158	2.732920339894029e-08
ENSG00000149970	3.949851650361183e-06	2.74429545571922e-08
ENSG00000183317	-1.229325647076201e-05	2.792308905711331e-08
ENSG00000167535	0.00028652783113261034	2.900687960692073e-08
ENSG00000121931	0.00010309528746358931	2.9055875012774837e-08
ENSG00000085721	3.0969414648588686e-05	2.905869355546534e-08
ENSG00000047634	0.00038981587108399737	2.9691874001724696e-08
ENSG00000139218	7.672563476691986e-05	2.9705915248785806e-08
ENSG00000119844	-0.0002355154041201131	2.988351343592747e-08
ENSG00000122877	-4.693355235547428e-05	3.050736963145824e-08
ENSG00000092529	4.575696105078939e-05	3.082406119684773e-08
ENSG00000139410	0.00028354101947575673	3.121354236870333e-08
ENSG00000156931	-4.957053713317148e-05	3.1966597412049194e-08
ENSG00000101445	-6.394756616107184e-05	3.202222969299289e-08
ENSG00000169860	0.000262060545370301	3.207996289809174e-08
ENSG00000164465	0.000403555418248573	3.271822952266014e-08
ENSG00000197629	-0.0001292281104597048	3.300873066821129e-08
ENSG00000167992	8.152048027602376e-05	3.3462655971674864e-08
ENSG00000197614	-5.636789725669443e-05	3.34742687695092e-08
ENSG00000163961	0.00013951939187413395	3.378142966546374e-08
ENSG00000148498	-0.00014553413541718718	3.416937608159792e-08
ENSG00000119681	-0.0002717993634475176	3.4858910474348204e-08
ENSG00000138182	-0.0001564197113197933	3.517018128606763e-08
ENSG00000204305	0.0002944625218710784	3.550080232928737e-08
ENSG00000227507	5.380107058473215e-06	3.648825211625848e-08
ENSG00000132510	-0.00026413761629541456	3.7176496002288274e-08
ENSG00000138083	4.51068913851155e-05	3.7442561321956405e-08
ENSG00000196653	0.0002804445417647344	3.7479950198132547e-08
ENSG00000065183	-4.006862170855872e-05	3.7565356358430826e-08
ENSG00000065559	-0.00011787560282047712	3.7683709787461046e-08
ENSG00000165816	-2.744917563759204e-05	3.789302140960962e-08
ENSG00000110777	-0.00016859205743812832	3.832032297602647e-08
ENSG00000131115	3.3212985374148386e-05	3.8408945186926575e-08
ENSG00000023734	0.00013455682509890134	3.894336159927486e-08
ENSG00000134759	-2.72387648183271e-05	3.913331786443062e-08
ENSG00000103710	-6.732657709567334e-05	4.005796589909027e-08
ENSG00000148408	-8.862433217685996e-05	4.2158603962715066e-08
ENSG00000108384	7.678463518847588e-05	4.2158603962715066e-08
ENSG00000100060	-8.931036554722844e-06	4.459494320231813e-08
ENSG00000165650	-1.6654690471483503e-05	4.474967881467206e-08
ENSG00000112941	0.00012259896597072048	4.6177141854437834e-08
ENSG00000169972	0.00021175829594057805	4.64202070527193e-08
ENSG00000144476	5.841377073757815e-05	4.6656366432544894e-08
ENSG00000120055	-2.243827619988858e-05	4.6656366432544894e-08
ENSG00000254245	0.0002304217929935915	4.712509112052535e-08
ENSG00000103429	0.00016635968445874257	4.822143510110476e-08
ENSG00000104517	0.00019511979734364765	4.926362513676285e-08
ENSG00000119917	-1.7982370925513918e-05	5.01878796584653e-08
ENSG00000180011	0.00020758894416578985	5.042618163838341e-08
ENSG00000164169	-0.00027779077198037614	5.062629213406691e-08
ENSG00000198720	0.00016531921931073814	5.078596246216498e-08
ENSG00000204967	0.00011909525270476229	5.2385311163531164e-08
ENSG00000164941	0.0001479425199428121	5.2649803179462675e-08
ENSG00000112425	-3.661173414833383e-05	5.290018264779278e-08
ENSG00000143994	7.227921008273708e-06	5.308319530390948e-08
ENSG00000198920	0.00029741898034869223	5.318313600202638e-08
ENSG00000166881	5.410272217243688e-05	5.4034382893953585e-08
ENSG00000018625	0.00027132913634507277	5.485749216343451e-08
ENSG00000064309	-0.000246383439638001	5.4989347258977986e-08
ENSG00000053328	-0.00011745066050814046	5.598258865143673e-08
ENSG00000274559	4.6440412884656006e-05	5.611382252473654e-08
ENSG00000131470	0.00018216568368795857	5.620111610791192e-08
ENSG00000239704	0.00028862353629701207	5.6771004112455436e-08
ENSG00000196177	-0.00024651776546223177	5.811937910854752e-08
ENSG00000173692	-0.00019609860991655492	5.948498731492524e-08
ENSG00000126001	-0.0002771943156481143	5.983823339914548e-08
ENSG00000120526	0.00022695699590857376	6.370319761647705e-08
ENSG00000139645	-0.0001991029740844591	6.478277816384622e-08
ENSG00000152402	0.00020838333186212169	6.512389902463497e-08
ENSG00000114742	8.690540614806532e-05	6.515916238790717e-08
ENSG00000175267	4.398467877307274e-05	6.526736303453678e-08
ENSG00000156531	-0.0001801526245508682	6.556336138418602e-08
ENSG00000073921	0.0006700992128171549	6.630800796871569e-08
ENSG00000141627	0.00011649451608059704	6.644519586641702e-08
ENSG00000122912	0.00024635631122247627	6.708197013796805e-08
ENSG00000153993	-0.00011229406014096604	6.743140349476573e-08
ENSG00000149761	0.00017276072933666338	6.877336522479593e-08
ENSG00000147488	-0.00011039067301428256	7.011257345722684e-08
